ticket_id,subject,body,language,category,priority,status,created_at,tenant_id
ML-20637,Kann mich nicht anmelden,Ticket submitted in de. Category: Security. Priority escalated by user.,de,Security,Low,Open,2024-04-09 17:27:30,tenant_initech
ML-20638,Systeem down,Ticket submitted in nl. Category: Security. Priority escalated by user.,nl,Security,Medium,Escalated,2023-03-20 06:27:10,tenant_initech
ML-20639,Preciso de acesso ao software,Ticket submitted in pt. Category: Network. Priority escalated by user.,pt,Network,Medium,Resolved,2023-10-26 04:13:13,tenant_initech
ML-20640,Sistema fora do ar,Ticket submitted in pt. Category: Hardware. Priority escalated by user.,pt,Hardware,Low,Resolved,2023-01-21 18:33:51,tenant_initech
ML-20641,System ausgefallen,Ticket submitted in de. Category: Email. Priority escalated by user.,de,Email,Medium,Resolved,2024-01-09 23:01:01,tenant_initech
ML-20642,Réinitialiser le mot de passe,Ticket submitted in fr. Category: Access Management. Priority escalated by user.,fr,Access Management,Critical,In Progress,2023-08-30 16:31:21,tenant_acme
ML-20643,Wachtwoord resetten,Ticket submitted in nl. Category: Hardware. Priority escalated by user.,nl,Hardware,Critical,Resolved,2023-11-11 13:43:27,tenant_globex
ML-20644,Passwort zurücksetzen,Ticket submitted in de. Category: Security. Priority escalated by user.,de,Security,Critical,Open,2024-05-17 00:46:30,tenant_globex
ML-20645,Système en panne,Ticket submitted in fr. Category: VPN. Priority escalated by user.,fr,VPN,High,Resolved,2024-02-25 16:37:54,tenant_acme
ML-20646,Écran cassé,Ticket submitted in fr. Category: Access Management. Priority escalated by user.,fr,Access Management,Critical,Closed,2023-05-16 23:11:50,tenant_initech
ML-20647,Preciso de acesso ao software,Ticket submitted in pt. Category: Cloud. Priority escalated by user.,pt,Cloud,Medium,Resolved,2023-08-08 15:39:14,tenant_initech
ML-20648,No puedo iniciar sesión,Ticket submitted in es. Category: Printing. Priority escalated by user.,es,Printing,Medium,Open,2024-05-25 11:04:34,tenant_initech
ML-20649,Necesito acceso al software,Ticket submitted in es. Category: Database. Priority escalated by user.,es,Database,Low,Open,2023-12-22 17:16:22,tenant_initech
ML-20650,Tela quebrada,Ticket submitted in pt. Category: Network. Priority escalated by user.,pt,Network,High,Resolved,2023-12-27 08:28:30,tenant_globex
ML-20651,System down,Ticket submitted in en. Category: Software. Priority escalated by user.,en,Software,Medium,Open,2024-05-16 18:44:35,tenant_initech
ML-20652,Need software access,Ticket submitted in en. Category: Printing. Priority escalated by user.,en,Printing,Critical,Closed,2023-02-08 07:10:08,tenant_acme
ML-20653,Tela quebrada,Ticket submitted in pt. Category: Email. Priority escalated by user.,pt,Email,High,Open,2024-04-16 05:37:28,tenant_globex
ML-20654,Software-Zugriff benötigt,Ticket submitted in de. Category: Email. Priority escalated by user.,de,Email,Critical,Closed,2024-01-16 00:10:54,tenant_acme
ML-20655,Passwort zurücksetzen,Ticket submitted in de. Category: Access Management. Priority escalated by user.,de,Access Management,Critical,In Progress,2023-05-16 10:40:13,tenant_acme
ML-20656,Impossible de se connecter,Ticket submitted in fr. Category: Printing. Priority escalated by user.,fr,Printing,High,Closed,2023-02-01 00:40:11,tenant_initech
ML-20657,Système en panne,Ticket submitted in fr. Category: Network. Priority escalated by user.,fr,Network,Critical,Open,2023-12-04 07:48:05,tenant_acme
ML-20658,Software-Zugriff benötigt,Ticket submitted in de. Category: Database. Priority escalated by user.,de,Database,Medium,Resolved,2023-08-28 22:05:56,tenant_initech
ML-20659,System ausgefallen,Ticket submitted in de. Category: Printing. Priority escalated by user.,de,Printing,High,Escalated,2024-03-14 07:52:58,tenant_acme
ML-20660,Necesito acceso al software,Ticket submitted in es. Category: Network. Priority escalated by user.,es,Network,Medium,Closed,2024-03-05 03:03:39,tenant_initech
ML-20661,Sistema fora do ar,Ticket submitted in pt. Category: Security. Priority escalated by user.,pt,Security,Critical,Escalated,2024-04-19 13:52:00,tenant_acme
ML-20662,Toegang tot software nodig,Ticket submitted in nl. Category: Security. Priority escalated by user.,nl,Security,High,Open,2023-03-28 04:16:21,tenant_acme
ML-20663,No puedo iniciar sesión,Ticket submitted in es. Category: Software. Priority escalated by user.,es,Software,Medium,Closed,2023-02-02 09:51:44,tenant_acme
ML-20664,Pantalla rota,Ticket submitted in es. Category: Database. Priority escalated by user.,es,Database,Medium,Open,2023-03-03 21:45:15,tenant_acme
ML-20665,Redefinir senha,Ticket submitted in pt. Category: Software. Priority escalated by user.,pt,Software,High,Open,2023-12-19 14:11:42,tenant_initech
ML-20666,Kann mich nicht anmelden,Ticket submitted in de. Category: Cloud. Priority escalated by user.,de,Cloud,Medium,Open,2023-11-07 08:30:58,tenant_initech
ML-20667,Besoin d'accès logiciel,Ticket submitted in fr. Category: VPN. Priority escalated by user.,fr,VPN,Low,Escalated,2023-07-30 01:28:20,tenant_initech
ML-20668,Wachtwoord resetten,Ticket submitted in nl. Category: Email. Priority escalated by user.,nl,Email,Low,Open,2023-05-09 09:51:53,tenant_acme
ML-20669,System ausgefallen,Ticket submitted in de. Category: Hardware. Priority escalated by user.,de,Hardware,Critical,Open,2023-03-20 12:29:02,tenant_initech
ML-20670,Tela quebrada,Ticket submitted in pt. Category: Security. Priority escalated by user.,pt,Security,High,In Progress,2023-03-19 10:40:15,tenant_initech
ML-20671,Réinitialiser le mot de passe,Ticket submitted in fr. Category: Printing. Priority escalated by user.,fr,Printing,Medium,Resolved,2023-10-15 23:27:57,tenant_globex
ML-20672,System ausgefallen,Ticket submitted in de. Category: Network. Priority escalated by user.,de,Network,High,Open,2024-01-03 12:53:40,tenant_globex
ML-20673,Toegang tot software nodig,Ticket submitted in nl. Category: Database. Priority escalated by user.,nl,Database,Low,Open,2023-11-03 03:34:26,tenant_initech
ML-20674,Écran cassé,Ticket submitted in fr. Category: Database. Priority escalated by user.,fr,Database,Low,Escalated,2023-05-09 10:48:57,tenant_acme
ML-20675,Sistema fora do ar,Ticket submitted in pt. Category: Hardware. Priority escalated by user.,pt,Hardware,Low,Open,2024-05-30 02:02:20,tenant_acme
ML-20676,Systeem down,Ticket submitted in nl. Category: Cloud. Priority escalated by user.,nl,Cloud,Critical,Closed,2023-07-18 12:06:42,tenant_initech
ML-20677,Sistema caído,Ticket submitted in es. Category: Email. Priority escalated by user.,es,Email,Critical,Open,2023-09-16 20:00:43,tenant_acme
ML-20678,Écran cassé,Ticket submitted in fr. Category: Cloud. Priority escalated by user.,fr,Cloud,High,Closed,2024-03-15 11:09:24,tenant_initech
ML-20679,System ausgefallen,Ticket submitted in de. Category: Network. Priority escalated by user.,de,Network,Low,Escalated,2024-02-26 12:07:43,tenant_initech
ML-20680,Bildschirm defekt,Ticket submitted in de. Category: Database. Priority escalated by user.,de,Database,Low,Resolved,2024-03-02 15:17:12,tenant_initech
ML-20681,Necesito acceso al software,Ticket submitted in es. Category: Software. Priority escalated by user.,es,Software,Critical,Escalated,2023-05-19 13:38:40,tenant_globex
ML-20682,Necesito acceso al software,Ticket submitted in es. Category: VPN. Priority escalated by user.,es,VPN,Medium,In Progress,2023-04-10 23:33:13,tenant_initech
ML-20683,Besoin d'accès logiciel,Ticket submitted in fr. Category: Cloud. Priority escalated by user.,fr,Cloud,Critical,Resolved,2023-12-25 13:19:23,tenant_globex
ML-20684,Tela quebrada,Ticket submitted in pt. Category: Network. Priority escalated by user.,pt,Network,Critical,Escalated,2023-07-28 21:29:26,tenant_acme
ML-20685,Impossible de se connecter,Ticket submitted in fr. Category: Access Management. Priority escalated by user.,fr,Access Management,High,Closed,2024-02-19 10:47:23,tenant_acme
ML-20686,Écran cassé,Ticket submitted in fr. Category: Hardware. Priority escalated by user.,fr,Hardware,Low,In Progress,2024-01-28 08:12:14,tenant_globex
ML-20687,Restablecer contraseña,Ticket submitted in es. Category: Database. Priority escalated by user.,es,Database,Low,Closed,2023-10-08 23:52:10,tenant_acme
ML-20688,Tela quebrada,Ticket submitted in pt. Category: Network. Priority escalated by user.,pt,Network,High,Escalated,2023-02-06 18:33:42,tenant_initech
ML-20689,Écran cassé,Ticket submitted in fr. Category: Hardware. Priority escalated by user.,fr,Hardware,High,Resolved,2023-12-09 00:40:11,tenant_acme
ML-20690,Restablecer contraseña,Ticket submitted in es. Category: Access Management. Priority escalated by user.,es,Access Management,Low,Escalated,2023-02-06 21:40:17,tenant_acme
ML-20691,Wachtwoord resetten,Ticket submitted in nl. Category: Printing. Priority escalated by user.,nl,Printing,Low,Closed,2023-03-20 13:54:33,tenant_acme
ML-20692,Toegang tot software nodig,Ticket submitted in nl. Category: Printing. Priority escalated by user.,nl,Printing,Medium,Open,2023-08-12 08:05:11,tenant_globex
ML-20693,Systeem down,Ticket submitted in nl. Category: VPN. Priority escalated by user.,nl,VPN,Medium,Escalated,2023-12-31 17:26:54,tenant_globex
ML-20694,Scherm kapot,Ticket submitted in nl. Category: VPN. Priority escalated by user.,nl,VPN,Critical,In Progress,2023-05-26 08:59:43,tenant_globex
ML-20695,Écran cassé,Ticket submitted in fr. Category: Cloud. Priority escalated by user.,fr,Cloud,Medium,Escalated,2024-04-02 20:56:20,tenant_initech
ML-20696,Besoin d'accès logiciel,Ticket submitted in fr. Category: Email. Priority escalated by user.,fr,Email,Low,Escalated,2023-02-27 21:21:13,tenant_acme
ML-20697,System ausgefallen,Ticket submitted in de. Category: Access Management. Priority escalated by user.,de,Access Management,Critical,Resolved,2023-05-14 05:56:04,tenant_globex
ML-20698,Não consigo fazer login,Ticket submitted in pt. Category: Email. Priority escalated by user.,pt,Email,High,In Progress,2023-06-28 00:08:25,tenant_initech
ML-20699,Tela quebrada,Ticket submitted in pt. Category: Printing. Priority escalated by user.,pt,Printing,Low,Resolved,2023-07-11 16:38:50,tenant_globex
ML-20700,Tela quebrada,Ticket submitted in pt. Category: Network. Priority escalated by user.,pt,Network,High,Resolved,2023-09-16 21:24:12,tenant_initech
ML-20701,Password reset,Ticket submitted in en. Category: Cloud. Priority escalated by user.,en,Cloud,High,Escalated,2023-08-25 18:43:57,tenant_acme
ML-20702,Preciso de acesso ao software,Ticket submitted in pt. Category: Printing. Priority escalated by user.,pt,Printing,Low,Open,2023-10-07 15:54:03,tenant_globex
ML-20703,Écran cassé,Ticket submitted in fr. Category: Network. Priority escalated by user.,fr,Network,Critical,Closed,2024-01-15 22:16:20,tenant_globex
ML-20704,Scherm kapot,Ticket submitted in nl. Category: Cloud. Priority escalated by user.,nl,Cloud,Low,In Progress,2023-12-26 20:34:55,tenant_acme
ML-20705,Software-Zugriff benötigt,Ticket submitted in de. Category: Database. Priority escalated by user.,de,Database,Critical,In Progress,2023-05-01 20:42:38,tenant_initech
ML-20706,Système en panne,Ticket submitted in fr. Category: Access Management. Priority escalated by user.,fr,Access Management,Critical,In Progress,2023-08-23 09:27:05,tenant_initech
ML-20707,Necesito acceso al software,Ticket submitted in es. Category: Hardware. Priority escalated by user.,es,Hardware,High,Open,2023-06-04 13:01:38,tenant_globex
ML-20708,Écran cassé,Ticket submitted in fr. Category: Hardware. Priority escalated by user.,fr,Hardware,Low,Closed,2023-11-19 22:31:10,tenant_acme
ML-20709,Pantalla rota,Ticket submitted in es. Category: VPN. Priority escalated by user.,es,VPN,Critical,Escalated,2024-05-24 03:46:46,tenant_acme
ML-20710,System down,Ticket submitted in en. Category: Network. Priority escalated by user.,en,Network,High,In Progress,2023-04-08 06:26:02,tenant_acme
ML-20711,Necesito acceso al software,Ticket submitted in es. Category: Email. Priority escalated by user.,es,Email,Critical,Escalated,2024-01-31 15:44:03,tenant_globex
ML-20712,Scherm kapot,Ticket submitted in nl. Category: Database. Priority escalated by user.,nl,Database,Medium,Resolved,2023-11-27 14:55:02,tenant_globex
ML-20713,Preciso de acesso ao software,Ticket submitted in pt. Category: Email. Priority escalated by user.,pt,Email,High,Closed,2023-02-06 12:06:01,tenant_acme
ML-20714,Need software access,Ticket submitted in en. Category: Cloud. Priority escalated by user.,en,Cloud,Low,Resolved,2023-09-05 01:02:28,tenant_globex
ML-20715,Password reset,Ticket submitted in en. Category: Network. Priority escalated by user.,en,Network,Low,Closed,2023-11-10 18:23:59,tenant_initech
ML-20716,Tela quebrada,Ticket submitted in pt. Category: Email. Priority escalated by user.,pt,Email,High,Closed,2024-05-19 03:29:42,tenant_initech
ML-20717,Software-Zugriff benötigt,Ticket submitted in de. Category: Access Management. Priority escalated by user.,de,Access Management,Low,In Progress,2023-06-20 12:00:53,tenant_globex
ML-20718,Redefinir senha,Ticket submitted in pt. Category: Hardware. Priority escalated by user.,pt,Hardware,High,In Progress,2024-02-26 10:04:32,tenant_initech
ML-20719,Kann mich nicht anmelden,Ticket submitted in de. Category: Printing. Priority escalated by user.,de,Printing,Medium,Open,2023-07-15 08:07:57,tenant_acme
ML-20720,Pantalla rota,Ticket submitted in es. Category: Printing. Priority escalated by user.,es,Printing,High,Escalated,2024-02-19 05:18:28,tenant_acme
ML-20721,Sistema caído,Ticket submitted in es. Category: Email. Priority escalated by user.,es,Email,Critical,Closed,2023-05-07 21:09:36,tenant_initech
ML-20722,System ausgefallen,Ticket submitted in de. Category: Cloud. Priority escalated by user.,de,Cloud,Low,Closed,2023-05-02 07:02:46,tenant_acme
ML-20723,Kan niet inloggen,Ticket submitted in nl. Category: Security. Priority escalated by user.,nl,Security,Low,Open,2023-12-15 23:19:06,tenant_globex
ML-20724,System down,Ticket submitted in en. Category: Hardware. Priority escalated by user.,en,Hardware,Low,Open,2023-02-22 19:11:04,tenant_acme
ML-20725,Besoin d'accès logiciel,Ticket submitted in fr. Category: Software. Priority escalated by user.,fr,Software,High,Closed,2023-02-15 23:36:54,tenant_acme
ML-20726,Scherm kapot,Ticket submitted in nl. Category: Security. Priority escalated by user.,nl,Security,Medium,Resolved,2023-09-04 11:28:36,tenant_acme
ML-20727,Systeem down,Ticket submitted in nl. Category: Software. Priority escalated by user.,nl,Software,Critical,Escalated,2023-12-02 08:02:25,tenant_initech
ML-20728,Need software access,Ticket submitted in en. Category: Network. Priority escalated by user.,en,Network,High,Resolved,2023-10-17 18:27:04,tenant_initech
ML-20729,Bildschirm defekt,Ticket submitted in de. Category: VPN. Priority escalated by user.,de,VPN,High,Escalated,2024-06-01 00:56:14,tenant_initech
ML-20730,Pantalla rota,Ticket submitted in es. Category: Access Management. Priority escalated by user.,es,Access Management,Medium,Open,2023-09-06 04:03:30,tenant_globex
ML-20731,Sistema fora do ar,Ticket submitted in pt. Category: Printing. Priority escalated by user.,pt,Printing,Low,Closed,2024-02-06 07:45:19,tenant_acme
ML-20732,Preciso de acesso ao software,Ticket submitted in pt. Category: Hardware. Priority escalated by user.,pt,Hardware,Critical,Resolved,2024-03-10 10:32:27,tenant_acme
ML-20733,Password reset,Ticket submitted in en. Category: Hardware. Priority escalated by user.,en,Hardware,Critical,Escalated,2023-05-12 07:25:43,tenant_initech
ML-20734,Bildschirm defekt,Ticket submitted in de. Category: Software. Priority escalated by user.,de,Software,Critical,In Progress,2023-12-30 03:33:45,tenant_acme
ML-20735,Necesito acceso al software,Ticket submitted in es. Category: VPN. Priority escalated by user.,es,VPN,Medium,Closed,2023-10-28 07:19:37,tenant_globex
