ticket_id,subject,description,category,priority,status,created_at,updated_at,resolved_at,resolution_hours,assigned_agent,department,resolution_notes,satisfaction_score,first_response_hours,escalated,sla_breached,tenant_id
TKT-10310,Cannot access shared drive,User reported: Cannot access shared drive. Department: Legal. Impact: Department-wide.,Network,Medium,Resolved,2023-08-19 20:26:34,2023-08-20 06:26:34,2023-08-21 03:26:34,31,Alice Johnson,Engineering,Software reinstalled and patched to latest version.,1,7,False,False,tenant_initech
TKT-10311,Application crashes on startup,User reported: Application crashes on startup. Department: Finance. Impact: Company-wide.,Software,High,In Progress,2024-06-18 06:55:24,2024-06-18 10:55:24,,,David Lee,Engineering,,,6,False,False,tenant_initech
TKT-10312,Application crashes on startup,User reported: Application crashes on startup. Department: Engineering. Impact: Single user.,Software,Critical,Closed,2024-04-14 02:14:47,2024-04-14 09:14:47,2024-04-14 05:14:47,3,Bob Martinez,Legal,Third-party vendor engaged for resolution.,2,2,True,False,tenant_acme
TKT-10313,VPN slow performance,User reported: VPN slow performance. Department: Engineering. Impact: Department-wide.,VPN,Medium,Resolved,2023-02-12 21:08:07,2023-02-13 05:08:07,2023-02-14 11:08:07,38,Frank Davis,IT,User credentials reset and access restored.,5,8,True,False,tenant_initech
TKT-10314,Suspicious email received,User reported: Suspicious email received. Department: IT. Impact: Company-wide.,Security,High,Closed,2024-06-24 18:57:53,2024-06-25 03:57:53,2024-06-25 05:57:53,11,Bob Martinez,Legal,Third-party vendor engaged for resolution.,5,2,False,False,tenant_initech
TKT-10315,Possible malware detected,User reported: Possible malware detected. Department: HR. Impact: Multiple users.,Security,Critical,In Progress,2023-11-06 03:06:16,2023-11-06 07:06:16,,,Carol White,HR,,,8,True,False,tenant_initech
TKT-10316,WiFi drops frequently,User reported: WiFi drops frequently. Department: HR. Impact: Multiple users.,Network,High,Resolved,2024-01-03 15:09:25,2024-01-04 00:09:25,2024-01-04 12:09:25,21,Alice Johnson,Sales,Escalated to L2 support for further investigation.,3,2,True,False,tenant_initech
TKT-10317,VPN slow performance,User reported: VPN slow performance. Department: IT. Impact: Single user.,VPN,High,Resolved,2024-06-08 01:45:44,2024-06-08 03:45:44,2024-06-08 05:45:44,4,Carol White,IT,Network settings reconfigured.,2,2,False,False,tenant_initech
TKT-10318,Calendar invites not working,User reported: Calendar invites not working. Department: Finance. Impact: Department-wide.,Email,High,Resolved,2024-02-07 14:48:33,2024-02-08 01:48:33,2024-02-08 06:48:33,16,Frank Davis,Finance,Issue resolved by restarting the service.,1,8,False,False,tenant_globex
TKT-10319,VPN timeout issues,User reported: VPN timeout issues. Department: Sales. Impact: Department-wide.,VPN,Critical,Resolved,2023-01-05 05:42:20,2023-01-05 11:42:20,2023-01-05 13:42:20,8,David Lee,IT,Network settings reconfigured.,2,8,True,False,tenant_initech
TKT-10320,Error code 0x80070057,User reported: Error code 0x80070057. Department: Operations. Impact: Department-wide.,Software,Medium,Resolved,2023-10-27 08:25:18,2023-10-27 13:25:18,2023-10-28 00:25:18,16,Emma Brown,Finance,Configuration updated and verified working.,2,5,False,True,tenant_acme
TKT-10321,VPN slow performance,User reported: VPN slow performance. Department: Operations. Impact: Company-wide.,VPN,Low,Resolved,2023-08-09 08:05:13,2023-08-09 17:05:13,2023-08-10 12:05:13,28,David Lee,Sales,Third-party vendor engaged for resolution.,1,8,False,False,tenant_globex
TKT-10322,Role change request,User reported: Role change request. Department: Finance. Impact: Single user.,Access Management,Medium,Closed,2024-03-03 10:31:13,2024-03-03 14:31:13,2024-03-04 06:31:13,20,Bob Martinez,Sales,Software reinstalled and patched to latest version.,5,7,True,True,tenant_globex
TKT-10323,SSO not working,User reported: SSO not working. Department: IT. Impact: Company-wide.,Access Management,Low,Resolved,2023-12-02 03:02:35,2023-12-02 14:02:35,2023-12-06 21:02:35,114,Alice Johnson,HR,Network settings reconfigured.,3,4,True,False,tenant_globex
TKT-10324,Software update failed,User reported: Software update failed. Department: IT. Impact: Department-wide.,Software,Medium,Resolved,2023-02-06 20:30:16,2023-02-06 23:30:16,2023-02-08 00:30:16,28,Carol White,Operations,"Issue was user error, provided training.",3,4,False,True,tenant_globex
TKT-10325,GCP billing alert,User reported: GCP billing alert. Department: IT. Impact: Single user.,Cloud,Low,Resolved,2023-04-16 00:51:08,2023-04-16 10:51:08,2023-04-17 21:51:08,45,Carol White,Engineering,"Issue was user error, provided training.",4,8,False,True,tenant_initech
TKT-10326,Monitor flickering,User reported: Monitor flickering. Department: Operations. Impact: Company-wide.,Hardware,High,Resolved,2023-10-30 16:26:02,2023-10-31 03:26:02,2023-10-31 14:26:02,22,Alice Johnson,IT,Escalated to L2 support for further investigation.,3,3,False,False,tenant_globex
TKT-10327,Database backup failed,User reported: Database backup failed. Department: Sales. Impact: Department-wide.,Database,Low,Open,2023-08-23 11:32:17,2023-08-23 18:32:17,,,,Operations,,,2,False,False,tenant_initech
TKT-10328,Password reset required,User reported: Password reset required. Department: Legal. Impact: Single user.,Security,Low,In Progress,2024-03-31 23:51:06,2024-04-01 01:51:06,,,Carol White,Finance,,,5,False,False,tenant_acme
TKT-10329,Printer offline,User reported: Printer offline. Department: Sales. Impact: Single user.,Printing,High,Closed,2024-03-24 21:49:45,2024-03-25 09:49:45,2024-03-25 17:49:45,20,Carol White,HR,Workaround provided while permanent fix is pending.,5,2,True,False,tenant_acme
TKT-10330,Printer jam,User reported: Printer jam. Department: Sales. Impact: Single user.,Hardware,Low,Resolved,2023-04-18 07:52:37,2023-04-18 10:52:37,2023-04-19 19:52:37,36,Alice Johnson,IT,User credentials reset and access restored.,1,4,False,False,tenant_acme
TKT-10331,Software update failed,User reported: Software update failed. Department: HR. Impact: Department-wide.,Software,Medium,Resolved,2024-06-10 12:23:28,2024-06-10 14:23:28,2024-06-12 10:23:28,46,Alice Johnson,Engineering,Hardware replaced under warranty.,5,4,False,True,tenant_acme
TKT-10332,Paper jammed,User reported: Paper jammed. Department: IT. Impact: Department-wide.,Printing,Low,In Progress,2023-08-09 02:08:34,2023-08-09 12:08:34,,,Frank Davis,Legal,,,6,False,False,tenant_acme
TKT-10333,AWS instance not responding,User reported: AWS instance not responding. Department: Sales. Impact: Multiple users.,Cloud,High,Resolved,2024-03-06 02:47:17,2024-03-06 03:47:17,2024-03-06 05:47:17,3,Bob Martinez,Engineering,Third-party vendor engaged for resolution.,3,1,False,False,tenant_acme
TKT-10334,Outlook not syncing,User reported: Outlook not syncing. Department: Legal. Impact: Company-wide.,Email,Low,Resolved,2023-12-08 23:46:13,2023-12-09 11:46:13,2023-12-12 03:46:13,76,Emma Brown,Sales,Network settings reconfigured.,3,1,False,False,tenant_initech
TKT-10335,Two-factor auth not working,User reported: Two-factor auth not working. Department: Operations. Impact: Single user.,VPN,Medium,In Progress,2023-11-30 16:45:10,2023-11-30 19:45:10,,,Bob Martinez,Engineering,,,2,True,False,tenant_initech
TKT-10336,Printer jam,User reported: Printer jam. Department: Sales. Impact: Department-wide.,Hardware,High,Resolved,2023-11-15 07:44:54,2023-11-15 11:44:54,2023-11-16 00:44:54,17,Frank Davis,Engineering,User credentials reset and access restored.,4,4,False,False,tenant_initech
TKT-10337,Application crashes on startup,User reported: Application crashes on startup. Department: Engineering. Impact: Single user.,Software,Critical,Open,2023-04-18 14:02:42,2023-04-19 01:02:42,,,,HR,,,5,False,False,tenant_acme
TKT-10338,Two-factor auth not working,User reported: Two-factor auth not working. Department: Finance. Impact: Multiple users.,VPN,Medium,Resolved,2024-05-22 06:27:51,2024-05-22 16:27:51,2024-05-23 12:27:51,30,Emma Brown,Operations,Third-party vendor engaged for resolution.,4,7,False,True,tenant_initech
TKT-10339,Database backup failed,User reported: Database backup failed. Department: HR. Impact: Single user.,Database,Medium,Resolved,2024-02-26 12:02:29,2024-02-26 17:02:29,2024-02-27 04:02:29,16,Frank Davis,Operations,Third-party vendor engaged for resolution.,2,7,False,True,tenant_globex
TKT-10340,Paper jammed,User reported: Paper jammed. Department: Operations. Impact: Company-wide.,Printing,Low,Resolved,2023-08-11 16:33:49,2023-08-11 18:33:49,2023-08-14 08:33:49,64,Carol White,Operations,Software reinstalled and patched to latest version.,4,6,False,True,tenant_acme
TKT-10341,Paper jammed,User reported: Paper jammed. Department: Operations. Impact: Multiple users.,Printing,High,Resolved,2023-08-20 12:52:32,2023-08-20 18:52:32,2023-08-20 17:52:32,5,Bob Martinez,Engineering,Configuration updated and verified working.,2,6,False,False,tenant_globex
TKT-10342,Monitor flickering,User reported: Monitor flickering. Department: Operations. Impact: Multiple users.,Hardware,Medium,Closed,2024-03-07 12:09:58,2024-03-07 18:09:58,2024-03-08 21:09:58,33,Emma Brown,Finance,Software reinstalled and patched to latest version.,2,1,True,False,tenant_acme
TKT-10343,Unauthorized access attempt,User reported: Unauthorized access attempt. Department: Operations. Impact: Single user.,Security,Low,Open,2023-06-16 05:09:38,2023-06-16 13:09:38,,,,Operations,,,4,False,False,tenant_globex
TKT-10344,Cannot find printer on network,User reported: Cannot find printer on network. Department: IT. Impact: Department-wide.,Printing,Medium,Escalated,2023-11-10 18:35:11,2023-11-11 02:35:11,,,Carol White,Sales,,,3,False,False,tenant_initech
TKT-10345,SSO not working,User reported: SSO not working. Department: HR. Impact: Multiple users.,Access Management,Medium,In Progress,2023-06-23 01:14:23,2023-06-23 05:14:23,,,Carol White,Sales,,,6,True,False,tenant_acme
TKT-10346,Mouse not responding,User reported: Mouse not responding. Department: IT. Impact: Company-wide.,Hardware,Medium,In Progress,2023-12-25 01:41:56,2023-12-25 13:41:56,,,Carol White,Legal,,,2,False,False,tenant_initech
TKT-10347,Docker container crash,User reported: Docker container crash. Department: Legal. Impact: Company-wide.,Cloud,Medium,Resolved,2024-05-01 01:30:19,2024-05-01 04:30:19,2024-05-01 14:30:19,13,Carol White,Legal,"Issue was user error, provided training.",1,1,False,False,tenant_globex
TKT-10348,Keyboard not working,User reported: Keyboard not working. Department: Sales. Impact: Single user.,Hardware,Medium,Resolved,2023-01-02 08:44:02,2023-01-02 12:44:02,2023-01-02 21:44:02,13,Carol White,Engineering,Hardware replaced under warranty.,2,2,False,False,tenant_acme
TKT-10349,Spam filter too aggressive,User reported: Spam filter too aggressive. Department: Sales. Impact: Company-wide.,Email,Medium,Closed,2023-10-14 05:23:29,2023-10-14 08:23:29,2023-10-15 13:23:29,32,David Lee,Finance,Configuration updated and verified working.,1,2,False,False,tenant_acme
TKT-10350,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: Finance. Impact: Company-wide.,Cloud,Critical,Open,2024-06-22 13:06:50,2024-06-22 17:06:50,,,,Finance,,,7,True,False,tenant_globex
TKT-10351,Remote access denied,User reported: Remote access denied. Department: Sales. Impact: Single user.,VPN,High,In Progress,2023-09-08 18:02:13,2023-09-09 06:02:13,,,Alice Johnson,Legal,,,3,False,True,tenant_globex
TKT-10352,Calendar invites not working,User reported: Calendar invites not working. Department: Engineering. Impact: Single user.,Email,Medium,Resolved,2024-05-25 15:31:04,2024-05-25 16:31:04,2024-05-27 09:31:04,42,Bob Martinez,Operations,Escalated to L2 support for further investigation.,5,3,False,False,tenant_acme
TKT-10353,Cannot send large attachments,User reported: Cannot send large attachments. Department: Legal. Impact: Company-wide.,Email,Critical,Open,2024-06-25 13:54:00,2024-06-25 21:54:00,,,,IT,,,2,True,False,tenant_initech
TKT-10354,VPN timeout issues,User reported: VPN timeout issues. Department: Engineering. Impact: Single user.,VPN,Critical,Resolved,2023-06-28 14:33:04,2023-06-29 00:33:04,2023-06-28 17:33:04,3,Alice Johnson,Operations,Network settings reconfigured.,4,8,True,True,tenant_globex
TKT-10355,Suspicious email received,User reported: Suspicious email received. Department: IT. Impact: Company-wide.,Security,Critical,In Progress,2024-06-18 02:01:03,2024-06-18 14:01:03,,,Bob Martinez,HR,,,2,False,False,tenant_initech
TKT-10356,Outlook not syncing,User reported: Outlook not syncing. Department: Engineering. Impact: Department-wide.,Email,Low,Resolved,2023-09-21 06:58:08,2023-09-21 12:58:08,2023-09-25 23:58:08,113,Carol White,IT,"Issue was user error, provided training.",4,5,False,False,tenant_acme
TKT-10357,Email bouncing back,User reported: Email bouncing back. Department: Sales. Impact: Department-wide.,Email,Medium,In Progress,2024-05-16 22:18:28,2024-05-17 10:18:28,,,Bob Martinez,Finance,,,2,False,False,tenant_globex
TKT-10358,Printer offline,User reported: Printer offline. Department: Sales. Impact: Multiple users.,Printing,Critical,Open,2023-11-25 14:55:52,2023-11-25 23:55:52,,,,Legal,,,3,True,False,tenant_acme
TKT-10359,Remote access denied,User reported: Remote access denied. Department: Sales. Impact: Multiple users.,VPN,High,Closed,2023-02-01 07:37:31,2023-02-01 10:37:31,2023-02-01 20:37:31,13,Frank Davis,Engineering,Escalated to L2 support for further investigation.,2,5,False,False,tenant_initech
TKT-10360,Spam filter too aggressive,User reported: Spam filter too aggressive. Department: Operations. Impact: Single user.,Email,Low,In Progress,2023-07-28 17:10:43,2023-07-29 00:10:43,,,Frank Davis,HR,,,5,False,False,tenant_acme
TKT-10361,Data corruption detected,User reported: Data corruption detected. Department: Sales. Impact: Company-wide.,Database,High,Closed,2024-01-13 23:37:06,2024-01-14 07:37:06,2024-01-14 11:37:06,12,Emma Brown,Engineering,Escalated to L2 support for further investigation.,3,7,False,False,tenant_globex
TKT-10362,Cannot install software,User reported: Cannot install software. Department: Engineering. Impact: Multiple users.,Software,High,In Progress,2023-01-31 07:16:56,2023-01-31 08:16:56,,,David Lee,Engineering,,,3,False,False,tenant_initech
TKT-10363,Docker container crash,User reported: Docker container crash. Department: Finance. Impact: Multiple users.,Cloud,Low,In Progress,2024-02-14 20:27:09,2024-02-15 03:27:09,,,Bob Martinez,IT,,,4,False,False,tenant_acme
TKT-10364,Print quality poor,User reported: Print quality poor. Department: Engineering. Impact: Multiple users.,Printing,High,Escalated,2024-02-08 01:03:43,2024-02-08 04:03:43,,,Bob Martinez,Legal,,,8,False,False,tenant_acme
TKT-10365,Cannot send large attachments,User reported: Cannot send large attachments. Department: Engineering. Impact: Single user.,Email,Medium,Resolved,2023-08-13 15:28:41,2023-08-13 20:28:41,2023-08-15 06:28:41,39,Frank Davis,Sales,Network settings reconfigured.,5,6,False,False,tenant_acme
TKT-10366,Data corruption detected,User reported: Data corruption detected. Department: Sales. Impact: Company-wide.,Database,Medium,Resolved,2023-06-16 14:49:56,2023-06-16 20:49:56,2023-06-18 09:49:56,43,David Lee,Engineering,Workaround provided while permanent fix is pending.,1,7,False,True,tenant_globex
TKT-10367,Driver installation failed,User reported: Driver installation failed. Department: Finance. Impact: Multiple users.,Printing,Medium,Resolved,2024-01-10 16:50:52,2024-01-11 02:50:52,2024-01-12 03:50:52,35,Frank Davis,IT,User credentials reset and access restored.,5,8,False,True,tenant_acme
TKT-10368,Spam filter too aggressive,User reported: Spam filter too aggressive. Department: Sales. Impact: Single user.,Email,Low,Resolved,2023-11-02 06:06:05,2023-11-02 10:06:05,2023-11-05 01:06:05,67,Alice Johnson,HR,Network settings reconfigured.,4,7,True,False,tenant_initech
