ticket_id,created_at,category,priority,resolved,resolution_hours
TS-31789,2022-03-01 15:12:00,Security,Medium,True,15
TS-31790,2022-03-01 16:00:00,VPN,High,True,74
TS-31791,2022-03-01 16:48:00,Cloud,Low,True,62
TS-31792,2022-03-01 17:36:00,Software,Low,True,10
TS-31793,2022-03-01 18:24:00,Printing,High,True,68
TS-31794,2022-03-01 19:12:00,Network,Medium,False,14
TS-31795,2022-03-01 20:00:00,Security,Low,True,61
TS-31796,2022-03-01 20:48:00,Cloud,Medium,True,27
TS-31797,2022-03-01 21:36:00,Network,Low,True,89
TS-31798,2022-03-01 22:24:00,Network,Low,False,30
TS-31799,2022-03-01 23:12:00,Database,High,True,22
TS-31800,2022-03-02 00:00:00,Database,Medium,True,61
TS-31801,2022-03-02 00:48:00,Database,Critical,True,29
TS-31802,2022-03-02 01:36:00,VPN,Low,False,66
TS-31803,2022-03-02 02:24:00,Cloud,Low,True,7
TS-31804,2022-03-02 03:12:00,Software,Low,True,22
TS-31805,2022-03-02 04:00:00,Printing,Critical,True,48
TS-31806,2022-03-02 04:48:00,Hardware,Medium,True,28
TS-31807,2022-03-02 05:36:00,Network,High,False,72
TS-31808,2022-03-02 06:24:00,Email,Medium,False,8
TS-31809,2022-03-02 07:12:00,Database,Medium,False,96
TS-31810,2022-03-02 08:00:00,Email,Medium,True,52
TS-31811,2022-03-02 08:48:00,Email,Low,False,34
TS-31812,2022-03-02 09:36:00,Printing,High,True,16
TS-31813,2022-03-02 10:24:00,Email,Medium,True,50
TS-31814,2022-03-02 11:12:00,Network,Medium,True,79
TS-31815,2022-03-02 12:00:00,Printing,Low,True,56
TS-31816,2022-03-02 12:48:00,Security,Medium,True,91
TS-31817,2022-03-02 13:36:00,Security,High,True,91
TS-31818,2022-03-02 14:24:00,Security,Medium,True,56
TS-31819,2022-03-02 15:12:00,Cloud,Medium,True,37
TS-31820,2022-03-02 16:00:00,Software,Low,True,6
TS-31821,2022-03-02 16:48:00,Email,Critical,True,50
TS-31822,2022-03-02 17:36:00,Email,Low,False,16
TS-31823,2022-03-02 18:24:00,Software,High,False,87
TS-31824,2022-03-02 19:12:00,Printing,High,True,28
TS-31825,2022-03-02 20:00:00,VPN,Medium,True,55
TS-31826,2022-03-02 20:48:00,Network,Medium,True,54
TS-31827,2022-03-02 21:36:00,Security,Medium,False,30
TS-31828,2022-03-02 22:24:00,Security,High,True,53
TS-31829,2022-03-02 23:12:00,Network,Medium,True,25
TS-31830,2022-03-03 00:00:00,Email,Medium,True,14
TS-31831,2022-03-03 00:48:00,Access Management,Low,True,12
TS-31832,2022-03-03 01:36:00,Network,Medium,True,93
TS-31833,2022-03-03 02:24:00,Software,Low,True,87
TS-31834,2022-03-03 03:12:00,Database,Medium,False,38
TS-31835,2022-03-03 04:00:00,Cloud,Medium,True,48
TS-31836,2022-03-03 04:48:00,Email,Medium,False,88
TS-31837,2022-03-03 05:36:00,Database,Medium,True,88
TS-31838,2022-03-03 06:24:00,Network,High,False,18
TS-31839,2022-03-03 07:12:00,Software,Medium,True,12
TS-31840,2022-03-03 08:00:00,Hardware,High,True,45
TS-31841,2022-03-03 08:48:00,Cloud,Medium,False,93
TS-31842,2022-03-03 09:36:00,Network,Critical,True,57
TS-31843,2022-03-03 10:24:00,VPN,Medium,True,91
TS-31844,2022-03-03 11:12:00,Email,High,True,88
TS-31845,2022-03-03 12:00:00,Security,Low,True,78
TS-31846,2022-03-03 12:48:00,VPN,High,False,4
TS-31847,2022-03-03 13:36:00,Network,Low,True,35
TS-31848,2022-03-03 14:24:00,Cloud,Low,False,65
TS-31849,2022-03-03 15:12:00,Hardware,High,True,36
TS-31850,2022-03-03 16:00:00,Security,High,False,93
TS-31851,2022-03-03 16:48:00,Printing,Low,True,72
TS-31852,2022-03-03 17:36:00,Security,Low,True,60
TS-31853,2022-03-03 18:24:00,Software,Medium,False,53
TS-31854,2022-03-03 19:12:00,Cloud,High,False,76
TS-31855,2022-03-03 20:00:00,Access Management,High,True,59
TS-31856,2022-03-03 20:48:00,VPN,Medium,True,75
TS-31857,2022-03-03 21:36:00,Network,Medium,True,51
TS-31858,2022-03-03 22:24:00,Cloud,Low,True,55
TS-31859,2022-03-03 23:12:00,Software,Medium,False,11
TS-31860,2022-03-04 00:00:00,Network,Medium,False,91
TS-31861,2022-03-04 00:48:00,Cloud,Medium,True,21
TS-31862,2022-03-04 01:36:00,Software,Medium,True,45
TS-31863,2022-03-04 02:24:00,VPN,Critical,False,55
TS-31864,2022-03-04 03:12:00,Cloud,Medium,False,13
TS-31865,2022-03-04 04:00:00,Network,Medium,True,21
TS-31866,2022-03-04 04:48:00,Cloud,High,True,45
TS-31867,2022-03-04 05:36:00,Database,Medium,True,38
TS-31868,2022-03-04 06:24:00,Printing,Low,True,51
TS-31869,2022-03-04 07:12:00,VPN,Low,True,62
TS-31870,2022-03-04 08:00:00,Hardware,Low,True,35
TS-31871,2022-03-04 08:48:00,Database,High,True,16
TS-31872,2022-03-04 09:36:00,Hardware,Low,True,69
TS-31873,2022-03-04 10:24:00,Network,Medium,True,10
TS-31874,2022-03-04 11:12:00,Printing,Critical,True,34
TS-31875,2022-03-04 12:00:00,Security,Medium,False,68
TS-31876,2022-03-04 12:48:00,Email,Medium,False,36
TS-31877,2022-03-04 13:36:00,Security,Medium,True,19
TS-31878,2022-03-04 14:24:00,Security,Medium,True,87
TS-31879,2022-03-04 15:12:00,Network,Low,True,36
TS-31880,2022-03-04 16:00:00,Security,Low,True,38
TS-31881,2022-03-04 16:48:00,VPN,Medium,True,82
TS-31882,2022-03-04 17:36:00,Software,Medium,True,92
TS-31883,2022-03-04 18:24:00,Cloud,High,False,12
TS-31884,2022-03-04 19:12:00,Database,Low,True,37
TS-31885,2022-03-04 20:00:00,Network,High,False,23
TS-31886,2022-03-04 20:48:00,Hardware,Critical,False,38
TS-31887,2022-03-04 21:36:00,VPN,High,False,89
TS-31888,2022-03-04 22:24:00,Software,Medium,True,23
TS-31889,2022-03-04 23:12:00,Software,Medium,True,67
TS-31890,2022-03-05 00:00:00,Security,Low,True,16
TS-31891,2022-03-05 00:48:00,Email,Medium,True,10
TS-31892,2022-03-05 01:36:00,Email,Low,True,48
TS-31893,2022-03-05 02:24:00,Database,Medium,True,60
TS-31894,2022-03-05 03:12:00,Hardware,Low,True,67
TS-31895,2022-03-05 04:00:00,Network,Low,False,87
TS-31896,2022-03-05 04:48:00,Database,Critical,False,1
TS-31897,2022-03-05 05:36:00,Printing,High,True,12
TS-31898,2022-03-05 06:24:00,Software,High,True,10
TS-31899,2022-03-05 07:12:00,Printing,Medium,True,35
TS-31900,2022-03-05 08:00:00,Security,Medium,True,87
TS-31901,2022-03-05 08:48:00,Email,Low,True,88
TS-31902,2022-03-05 09:36:00,Access Management,Low,True,78
TS-31903,2022-03-05 10:24:00,Network,Medium,True,15
TS-31904,2022-03-05 11:12:00,Network,Low,True,8
TS-31905,2022-03-05 12:00:00,Cloud,Medium,True,65
TS-31906,2022-03-05 12:48:00,Access Management,Medium,True,15
TS-31907,2022-03-05 13:36:00,Database,Low,True,92
TS-31908,2022-03-05 14:24:00,Access Management,Critical,False,17
TS-31909,2022-03-05 15:12:00,Printing,Low,True,33
TS-31910,2022-03-05 16:00:00,Security,Medium,False,29
TS-31911,2022-03-05 16:48:00,Network,Medium,True,83
TS-31912,2022-03-05 17:36:00,Software,High,True,33
TS-31913,2022-03-05 18:24:00,Software,Critical,True,28
TS-31914,2022-03-05 19:12:00,Access Management,Medium,True,17
TS-31915,2022-03-05 20:00:00,Printing,Low,True,95
TS-31916,2022-03-05 20:48:00,Database,Medium,True,28
TS-31917,2022-03-05 21:36:00,Network,Medium,True,51
TS-31918,2022-03-05 22:24:00,Hardware,Low,True,56
TS-31919,2022-03-05 23:12:00,Cloud,Medium,True,68
TS-31920,2022-03-06 00:00:00,Hardware,Medium,True,1
TS-31921,2022-03-06 00:48:00,Hardware,Medium,True,15
TS-31922,2022-03-06 01:36:00,Access Management,Medium,True,88
TS-31923,2022-03-06 02:24:00,Software,Critical,True,55
TS-31924,2022-03-06 03:12:00,Access Management,Medium,True,73
TS-31925,2022-03-06 04:00:00,Security,Medium,False,91
TS-31926,2022-03-06 04:48:00,Email,Medium,True,26
TS-31927,2022-03-06 05:36:00,Hardware,Low,True,93
TS-31928,2022-03-06 06:24:00,Printing,High,True,30
TS-31929,2022-03-06 07:12:00,Printing,Low,True,17
TS-31930,2022-03-06 08:00:00,Email,High,True,93
TS-31931,2022-03-06 08:48:00,Cloud,Medium,True,4
TS-31932,2022-03-06 09:36:00,Hardware,Medium,False,21
TS-31933,2022-03-06 10:24:00,Database,Low,True,64
TS-31934,2022-03-06 11:12:00,Email,Medium,True,93
TS-31935,2022-03-06 12:00:00,Database,Critical,True,12
TS-31936,2022-03-06 12:48:00,Access Management,Medium,False,18
TS-31937,2022-03-06 13:36:00,Printing,Medium,True,66
TS-31938,2022-03-06 14:24:00,Software,Medium,False,38
TS-31939,2022-03-06 15:12:00,Security,Low,True,54
TS-31940,2022-03-06 16:00:00,Security,Low,True,35
TS-31941,2022-03-06 16:48:00,Software,Medium,True,26
TS-31942,2022-03-06 17:36:00,Email,Medium,True,12
TS-31943,2022-03-06 18:24:00,Software,Medium,True,2
TS-31944,2022-03-06 19:12:00,Hardware,Low,True,3
TS-31945,2022-03-06 20:00:00,Software,High,False,46
TS-31946,2022-03-06 20:48:00,Security,Medium,True,63
TS-31947,2022-03-06 21:36:00,Printing,Medium,False,28
TS-31948,2022-03-06 22:24:00,Hardware,Medium,True,17
TS-31949,2022-03-06 23:12:00,VPN,Low,False,73
TS-31950,2022-03-07 00:00:00,Security,High,True,59
TS-31951,2022-03-07 00:48:00,Hardware,High,True,67
TS-31952,2022-03-07 01:36:00,Network,High,True,76
TS-31953,2022-03-07 02:24:00,Software,Low,False,75
TS-31954,2022-03-07 03:12:00,Software,Critical,True,92
TS-31955,2022-03-07 04:00:00,Cloud,Critical,True,4
TS-31956,2022-03-07 04:48:00,Access Management,High,True,26
TS-31957,2022-03-07 05:36:00,Email,High,True,72
TS-31958,2022-03-07 06:24:00,Printing,Low,True,79
TS-31959,2022-03-07 07:12:00,Cloud,Low,True,65
TS-31960,2022-03-07 08:00:00,Security,Low,True,8
TS-31961,2022-03-07 08:48:00,Database,Low,True,17
TS-31962,2022-03-07 09:36:00,Software,Low,False,17
TS-31963,2022-03-07 10:24:00,Security,High,True,36
TS-31964,2022-03-07 11:12:00,Network,Medium,True,63
TS-31965,2022-03-07 12:00:00,Email,Medium,False,44
TS-31966,2022-03-07 12:48:00,Database,Low,True,89
TS-31967,2022-03-07 13:36:00,Access Management,Medium,True,25
TS-31968,2022-03-07 14:24:00,Hardware,High,True,19
TS-31969,2022-03-07 15:12:00,Database,Medium,True,44
TS-31970,2022-03-07 16:00:00,Printing,Medium,True,79
TS-31971,2022-03-07 16:48:00,Software,Medium,True,59
TS-31972,2022-03-07 17:36:00,Database,High,True,2
TS-31973,2022-03-07 18:24:00,Access Management,Critical,True,95
TS-31974,2022-03-07 19:12:00,Printing,High,True,50
TS-31975,2022-03-07 20:00:00,Hardware,High,True,9
TS-31976,2022-03-07 20:48:00,Software,Low,True,81
TS-31977,2022-03-07 21:36:00,Software,Medium,True,68
TS-31978,2022-03-07 22:24:00,Security,High,True,44
TS-31979,2022-03-07 23:12:00,Hardware,High,True,19
TS-31980,2022-03-08 00:00:00,Access Management,Medium,False,94
TS-31981,2022-03-08 00:48:00,Database,Medium,False,14
TS-31982,2022-03-08 01:36:00,Database,Medium,True,56
TS-31983,2022-03-08 02:24:00,Printing,Low,True,80
TS-31984,2022-03-08 03:12:00,Email,Medium,True,42
TS-31985,2022-03-08 04:00:00,Hardware,Medium,True,69
TS-31986,2022-03-08 04:48:00,Database,Medium,False,46
TS-31987,2022-03-08 05:36:00,Network,Medium,True,54
TS-31988,2022-03-08 06:24:00,Security,Low,True,46
TS-31989,2022-03-08 07:12:00,Access Management,Critical,False,35
TS-31990,2022-03-08 08:00:00,VPN,Low,True,57
TS-31991,2022-03-08 08:48:00,Security,Medium,True,82
TS-31992,2022-03-08 09:36:00,Network,High,True,10
TS-31993,2022-03-08 10:24:00,Network,High,False,9
TS-31994,2022-03-08 11:12:00,Printing,High,True,24
TS-31995,2022-03-08 12:00:00,Cloud,Medium,False,56
TS-31996,2022-03-08 12:48:00,Printing,Low,True,82
TS-31997,2022-03-08 13:36:00,Access Management,Medium,False,76
TS-31998,2022-03-08 14:24:00,Access Management,High,True,93
TS-31999,2022-03-08 15:12:00,Database,Critical,True,85
TS-32000,2022-03-08 16:00:00,Cloud,Medium,True,9
TS-32001,2022-03-08 16:48:00,VPN,Medium,True,54
TS-32002,2022-03-08 17:36:00,Access Management,Low,True,22
TS-32003,2022-03-08 18:24:00,Network,Low,True,45
TS-32004,2022-03-08 19:12:00,Security,Low,True,53
TS-32005,2022-03-08 20:00:00,Hardware,Medium,True,48
TS-32006,2022-03-08 20:48:00,Access Management,Medium,True,25
TS-32007,2022-03-08 21:36:00,Database,Low,False,51
TS-32008,2022-03-08 22:24:00,Access Management,Low,True,49
TS-32009,2022-03-08 23:12:00,Network,High,True,78
TS-32010,2022-03-09 00:00:00,Network,Medium,True,78
TS-32011,2022-03-09 00:48:00,Security,Low,False,66
TS-32012,2022-03-09 01:36:00,Access Management,High,True,9
TS-32013,2022-03-09 02:24:00,Hardware,Medium,False,95
TS-32014,2022-03-09 03:12:00,Access Management,Medium,True,8
TS-32015,2022-03-09 04:00:00,Database,Low,True,73
TS-32016,2022-03-09 04:48:00,Software,Medium,True,62
TS-32017,2022-03-09 05:36:00,Software,Low,False,54
TS-32018,2022-03-09 06:24:00,Access Management,Low,True,81
TS-32019,2022-03-09 07:12:00,Security,Low,True,62
TS-32020,2022-03-09 08:00:00,Network,Critical,True,43
TS-32021,2022-03-09 08:48:00,VPN,Medium,True,12
TS-32022,2022-03-09 09:36:00,VPN,High,True,46
TS-32023,2022-03-09 10:24:00,Cloud,Medium,True,29
TS-32024,2022-03-09 11:12:00,Network,Critical,True,37
TS-32025,2022-03-09 12:00:00,Access Management,Medium,True,2
TS-32026,2022-03-09 12:48:00,VPN,Medium,False,30
TS-32027,2022-03-09 13:36:00,Hardware,Medium,True,51
TS-32028,2022-03-09 14:24:00,Cloud,Low,True,70
TS-32029,2022-03-09 15:12:00,Printing,Medium,True,59
TS-32030,2022-03-09 16:00:00,Network,Medium,False,63
TS-32031,2022-03-09 16:48:00,Network,Medium,True,92
TS-32032,2022-03-09 17:36:00,Email,Low,False,24
TS-32033,2022-03-09 18:24:00,Database,High,False,10
TS-32034,2022-03-09 19:12:00,Email,High,True,42
TS-32035,2022-03-09 20:00:00,VPN,Low,True,14
TS-32036,2022-03-09 20:48:00,VPN,Medium,True,66
TS-32037,2022-03-09 21:36:00,Network,Medium,False,74
TS-32038,2022-03-09 22:24:00,Security,Medium,True,36
TS-32039,2022-03-09 23:12:00,Email,Critical,True,25
TS-32040,2022-03-10 00:00:00,Hardware,Medium,True,15
TS-32041,2022-03-10 00:48:00,Security,Low,True,60
TS-32042,2022-03-10 01:36:00,Email,Medium,True,17
TS-32043,2022-03-10 02:24:00,Network,Medium,True,36
TS-32044,2022-03-10 03:12:00,Printing,Low,True,59
TS-32045,2022-03-10 04:00:00,Security,Medium,True,7
TS-32046,2022-03-10 04:48:00,Printing,Low,False,22
TS-32047,2022-03-10 05:36:00,Access Management,Medium,True,31
TS-32048,2022-03-10 06:24:00,Printing,Low,False,83
TS-32049,2022-03-10 07:12:00,Printing,Low,True,65
TS-32050,2022-03-10 08:00:00,Printing,High,True,38
TS-32051,2022-03-10 08:48:00,Hardware,High,True,28
TS-32052,2022-03-10 09:36:00,Security,Medium,True,29
TS-32053,2022-03-10 10:24:00,Cloud,Low,True,5
TS-32054,2022-03-10 11:12:00,VPN,Low,True,28
TS-32055,2022-03-10 12:00:00,Database,High,True,92
TS-32056,2022-03-10 12:48:00,Security,Low,True,61
TS-32057,2022-03-10 13:36:00,VPN,Low,True,95
TS-32058,2022-03-10 14:24:00,Network,Low,False,72
TS-32059,2022-03-10 15:12:00,VPN,Low,True,34
TS-32060,2022-03-10 16:00:00,Database,Low,True,23
TS-32061,2022-03-10 16:48:00,Cloud,Low,True,58
TS-32062,2022-03-10 17:36:00,Email,Low,True,75
TS-32063,2022-03-10 18:24:00,Printing,High,True,94
TS-32064,2022-03-10 19:12:00,Database,Low,True,84
TS-32065,2022-03-10 20:00:00,Hardware,Critical,True,93
TS-32066,2022-03-10 20:48:00,Access Management,Low,True,70
TS-32067,2022-03-10 21:36:00,Access Management,High,True,88
TS-32068,2022-03-10 22:24:00,Printing,Low,False,84
TS-32069,2022-03-10 23:12:00,Cloud,Low,True,61
TS-32070,2022-03-11 00:00:00,Network,Medium,True,59
TS-32071,2022-03-11 00:48:00,VPN,High,False,78
TS-32072,2022-03-11 01:36:00,Network,Medium,False,48
TS-32073,2022-03-11 02:24:00,Security,Low,True,14
TS-32074,2022-03-11 03:12:00,Security,Medium,True,18
TS-32075,2022-03-11 04:00:00,Security,Low,True,38
TS-32076,2022-03-11 04:48:00,Network,Critical,True,80
TS-32077,2022-03-11 05:36:00,Network,Medium,True,66
TS-32078,2022-03-11 06:24:00,Network,High,False,8
TS-32079,2022-03-11 07:12:00,Hardware,Low,True,7
TS-32080,2022-03-11 08:00:00,Hardware,Medium,True,37
TS-32081,2022-03-11 08:48:00,Email,Medium,True,33
TS-32082,2022-03-11 09:36:00,Cloud,Critical,True,83
TS-32083,2022-03-11 10:24:00,Software,Medium,True,88
TS-32084,2022-03-11 11:12:00,VPN,Medium,True,55
TS-32085,2022-03-11 12:00:00,Network,Critical,False,54
TS-32086,2022-03-11 12:48:00,Access Management,Low,False,74
TS-32087,2022-03-11 13:36:00,Email,Low,True,79
TS-32088,2022-03-11 14:24:00,Software,Critical,True,25
TS-32089,2022-03-11 15:12:00,VPN,High,True,60
TS-32090,2022-03-11 16:00:00,Access Management,Critical,False,38
TS-32091,2022-03-11 16:48:00,Security,High,False,50
TS-32092,2022-03-11 17:36:00,Hardware,High,True,31
TS-32093,2022-03-11 18:24:00,Database,Medium,True,36
TS-32094,2022-03-11 19:12:00,Email,Medium,True,45
TS-32095,2022-03-11 20:00:00,Printing,Critical,True,87
TS-32096,2022-03-11 20:48:00,VPN,Medium,True,29
TS-32097,2022-03-11 21:36:00,Security,Medium,True,60
TS-32098,2022-03-11 22:24:00,Network,High,False,10
TS-32099,2022-03-11 23:12:00,Email,High,True,57
TS-32100,2022-03-12 00:00:00,Email,High,True,95
TS-32101,2022-03-12 00:48:00,VPN,Low,False,9
TS-32102,2022-03-12 01:36:00,Database,Critical,True,15
TS-32103,2022-03-12 02:24:00,Software,Medium,True,67
TS-32104,2022-03-12 03:12:00,Hardware,Critical,True,91
TS-32105,2022-03-12 04:00:00,Access Management,Low,True,10
TS-32106,2022-03-12 04:48:00,Hardware,Low,True,55
TS-32107,2022-03-12 05:36:00,Cloud,Low,True,19
TS-32108,2022-03-12 06:24:00,VPN,Medium,False,81
TS-32109,2022-03-12 07:12:00,VPN,High,True,29
TS-32110,2022-03-12 08:00:00,Database,Medium,True,2
TS-32111,2022-03-12 08:48:00,Database,Low,True,30
TS-32112,2022-03-12 09:36:00,Cloud,Medium,True,28
TS-32113,2022-03-12 10:24:00,Software,High,False,31
TS-32114,2022-03-12 11:12:00,Cloud,Medium,False,94
TS-32115,2022-03-12 12:00:00,Email,Medium,True,66
TS-32116,2022-03-12 12:48:00,Printing,Medium,False,25
TS-32117,2022-03-12 13:36:00,Network,Low,True,22
TS-32118,2022-03-12 14:24:00,VPN,Medium,True,12
TS-32119,2022-03-12 15:12:00,Security,Low,True,20
TS-32120,2022-03-12 16:00:00,Cloud,Medium,False,86
TS-32121,2022-03-12 16:48:00,Email,Low,True,96
TS-32122,2022-03-12 17:36:00,Network,Medium,True,42
TS-32123,2022-03-12 18:24:00,Security,Low,True,58
TS-32124,2022-03-12 19:12:00,Network,Critical,True,47
TS-32125,2022-03-12 20:00:00,Printing,Medium,False,50
TS-32126,2022-03-12 20:48:00,Network,High,True,49
TS-32127,2022-03-12 21:36:00,Security,Critical,True,48
TS-32128,2022-03-12 22:24:00,Cloud,Low,True,87
TS-32129,2022-03-12 23:12:00,Email,Medium,True,56
TS-32130,2022-03-13 00:00:00,Software,Low,True,75
TS-32131,2022-03-13 00:48:00,Software,High,True,5
TS-32132,2022-03-13 01:36:00,Cloud,Medium,False,96
TS-32133,2022-03-13 02:24:00,Hardware,Low,True,95
TS-32134,2022-03-13 03:12:00,Hardware,Medium,True,25
TS-32135,2022-03-13 04:00:00,Hardware,Medium,False,79
TS-32136,2022-03-13 04:48:00,Cloud,Low,True,89
TS-32137,2022-03-13 05:36:00,Email,Low,True,27
TS-32138,2022-03-13 06:24:00,Printing,Critical,True,87
TS-32139,2022-03-13 07:12:00,Hardware,Medium,True,4
TS-32140,2022-03-13 08:00:00,Database,Medium,True,31
TS-32141,2022-03-13 08:48:00,Database,Medium,True,26
TS-32142,2022-03-13 09:36:00,Database,Medium,False,38
TS-32143,2022-03-13 10:24:00,Printing,Medium,True,35
TS-32144,2022-03-13 11:12:00,Security,Medium,True,31
TS-32145,2022-03-13 12:00:00,Network,Low,True,26
TS-32146,2022-03-13 12:48:00,VPN,Low,False,41
TS-32147,2022-03-13 13:36:00,Cloud,Low,True,14
TS-32148,2022-03-13 14:24:00,Security,Medium,True,3
TS-32149,2022-03-13 15:12:00,Security,Medium,True,22
TS-32150,2022-03-13 16:00:00,Printing,Medium,True,21
TS-32151,2022-03-13 16:48:00,Network,High,True,95
TS-32152,2022-03-13 17:36:00,Database,Medium,True,56
TS-32153,2022-03-13 18:24:00,Network,Medium,False,32
TS-32154,2022-03-13 19:12:00,Database,High,False,46
TS-32155,2022-03-13 20:00:00,Database,Low,True,4
TS-32156,2022-03-13 20:48:00,Printing,Medium,False,8
TS-32157,2022-03-13 21:36:00,Access Management,Medium,True,70
TS-32158,2022-03-13 22:24:00,Network,Medium,True,60
TS-32159,2022-03-13 23:12:00,Printing,Medium,True,36
TS-32160,2022-03-14 00:00:00,Software,Medium,False,82
TS-32161,2022-03-14 00:48:00,Hardware,Medium,True,64
TS-32162,2022-03-14 01:36:00,Cloud,Low,True,2
TS-32163,2022-03-14 02:24:00,Cloud,High,False,89
TS-32164,2022-03-14 03:12:00,Access Management,Low,False,54
TS-32165,2022-03-14 04:00:00,Email,High,False,20
TS-32166,2022-03-14 04:48:00,Software,Low,True,56
TS-32167,2022-03-14 05:36:00,Cloud,Low,True,83
TS-32168,2022-03-14 06:24:00,Cloud,Medium,False,34
TS-32169,2022-03-14 07:12:00,Hardware,Medium,True,9
TS-32170,2022-03-14 08:00:00,Hardware,Medium,True,36
TS-32171,2022-03-14 08:48:00,Hardware,Medium,False,50
TS-32172,2022-03-14 09:36:00,Software,Low,False,57
TS-32173,2022-03-14 10:24:00,Email,High,True,42
TS-32174,2022-03-14 11:12:00,Access Management,Low,True,3
TS-32175,2022-03-14 12:00:00,Access Management,Critical,True,27
TS-32176,2022-03-14 12:48:00,Security,High,True,83
TS-32177,2022-03-14 13:36:00,Database,Medium,True,57
TS-32178,2022-03-14 14:24:00,Access Management,Critical,False,78
TS-32179,2022-03-14 15:12:00,Cloud,Critical,True,1
TS-32180,2022-03-14 16:00:00,Software,Low,True,22
TS-32181,2022-03-14 16:48:00,Hardware,Medium,True,52
TS-32182,2022-03-14 17:36:00,Software,Medium,False,78
TS-32183,2022-03-14 18:24:00,Access Management,Critical,True,24
TS-32184,2022-03-14 19:12:00,Cloud,Medium,True,83
TS-32185,2022-03-14 20:00:00,Access Management,Critical,False,5
TS-32186,2022-03-14 20:48:00,Network,Medium,True,63
TS-32187,2022-03-14 21:36:00,VPN,High,True,37
TS-32188,2022-03-14 22:24:00,Security,Low,True,41
TS-32189,2022-03-14 23:12:00,Software,High,True,72
TS-32190,2022-03-15 00:00:00,Security,Medium,True,18
TS-32191,2022-03-15 00:48:00,Database,High,True,69
TS-32192,2022-03-15 01:36:00,Printing,Medium,True,18
TS-32193,2022-03-15 02:24:00,Security,High,True,85
