ticket_id,text_clean,text_length,word_count,hour_of_day,day_of_week,is_weekend,is_business_hours,category,category_encoded,source_dataset
TKT-11342,data corruption detected reported data corruption detected department hr impact company wide hardware replaced under warranty,137,16,18,2,0,1,Database,2,classifier_v3
TKT-11343,outlook syncing reported outlook syncing department legal impact company wide credentials reset access restored,140,14,3,0,0,0,Email,3,classifier_v3
TKT-11344,mouse responding reported mouse responding department operations impact company wide escalated l2 support further investigation,154,15,12,1,0,1,Hardware,4,classifier_v3
TKT-11345,vpn slow performance reported vpn slow performance department finance impact single,100,11,2,4,0,0,VPN,9,classifier_v3
TKT-11346,print quality poor reported print quality poor department operations impact single configuration updated verified working,142,15,2,2,0,0,Printing,6,classifier_v3
TKT-11347,cannot connect database reported cannot connect database department hr impact department wide issue resolved restarting service,152,16,3,0,0,0,Database,2,classifier_v3
TKT-11348,possible malware detected reported possible malware detected department operations impact single software reinstalled patched latest version,164,16,23,1,0,0,Security,7,classifier_v3
TKT-11349,vpn timeout issues reported vpn timeout issues department engineering impact company wide credentials reset access restored,144,16,18,6,1,1,VPN,9,classifier_v3
TKT-11350,new employee onboarding reported new employee onboarding department engineering impact multiple users configuration updated verified working,156,16,14,3,0,1,Access Management,0,classifier_v3
TKT-11351,printer jam reported printer jam department operations impact department wide issue error provided training,129,14,17,3,0,1,Hardware,4,classifier_v3
TKT-11352,access denied table reported access denied table department impact company wide,100,11,17,4,0,1,Database,2,classifier_v3
TKT-11353,gcp billing alert reported gcp billing alert department engineering impact multiple users,101,12,16,1,0,1,Cloud,1,classifier_v3
TKT-11354,calendar invites working reported calendar invites working department engineering impact multiple users,123,12,21,3,0,0,Email,3,classifier_v3
TKT-11355,access denied table reported access denied table department hr impact company wide issue resolved restarting service,141,16,5,6,1,0,Database,2,classifier_v3
TKT-11356,vpn timeout issues reported vpn timeout issues department operations impact multiple users configuration updated verified working,145,16,3,3,0,0,VPN,9,classifier_v3
TKT-11357,cannot find printer network reported cannot find printer network department sales impact multiple users,121,14,10,1,0,1,Printing,6,classifier_v3
TKT-11358,email bouncing back reported email bouncing back department hr impact company wide issue resolved restarting service,135,16,16,0,0,1,Email,3,classifier_v3
TKT-11359,new employee onboarding reported new employee onboarding department finance impact department wide issue error provided training,150,16,9,3,0,1,Access Management,0,classifier_v3
TKT-11360,vpn timeout issues reported vpn timeout issues department engineering impact department wide issue resolved restarting service,145,16,2,6,1,0,VPN,9,classifier_v3
TKT-11361,azure storage quota exceeded reported azure storage quota exceeded department hr impact company wide configuration updated verified working,155,18,22,5,1,0,Cloud,1,classifier_v3
TKT-11362,cannot connect database reported cannot connect database department engineering impact company wide issue resolved restarting service,158,16,8,6,1,1,Database,2,classifier_v3
TKT-11363,application crashes startup reported application crashes startup department finance impact company wide configuration updated verified working,164,16,14,6,1,1,Software,8,classifier_v3
TKT-11364,vpn slow performance reported vpn slow performance department sales impact department wide configuration updated verified working,145,16,9,1,0,1,VPN,9,classifier_v3
TKT-11365,paper jammed reported paper jammed department operations impact company wide issue error provided training,128,14,7,2,0,0,Printing,6,classifier_v3
TKT-11366,sso working reported sso working department hr impact department wide,89,10,16,3,0,1,Access Management,0,classifier_v3
TKT-11367,access system needed reported access system needed department sales impact multiple users hardware replaced under warranty,140,16,1,1,0,0,Access Management,0,classifier_v3
TKT-11368,sso working reported sso working department impact single issue resolved restarting service,126,12,6,6,1,0,Access Management,0,classifier_v3
TKT-11369,keyboard working reported keyboard working department finance impact single issue error provided training,140,13,11,1,0,1,Hardware,4,classifier_v3
TKT-11370,application crashes startup reported application crashes startup department engineering impact multiple users issue error provided training,167,16,9,3,0,1,Software,8,classifier_v3
TKT-11371,suspicious email received reported suspicious email received department sales impact company wide,109,12,21,0,0,0,Security,7,classifier_v3
TKT-11372,application crashes startup reported application crashes startup department operations impact single software reinstalled patched latest version,174,16,3,2,0,0,Software,8,classifier_v3
TKT-11373,possible malware detected reported possible malware detected department operations impact department wide issue resolved restarting service,158,16,4,2,0,0,Security,7,classifier_v3
TKT-11374,application crashes startup reported application crashes startup department impact multiple users,118,11,12,6,1,1,Software,8,classifier_v3
TKT-11375,account locked out reported account locked out department legal impact company wide,95,12,23,5,1,0,Security,7,classifier_v3
TKT-11376,wifi drops frequently reported wifi drops frequently department engineering impact company wide,107,12,4,1,0,0,Network,5,classifier_v3
TKT-11377,cannot find printer network reported cannot find printer network department impact department wide,119,13,18,5,1,1,Printing,6,classifier_v3
TKT-11378,cannot find printer network reported cannot find printer network department legal impact company wide,119,14,6,2,0,0,Printing,6,classifier_v3
TKT-11379,printer jam reported printer jam department sales impact multiple users software reinstalled patched latest version,134,15,10,0,0,1,Hardware,4,classifier_v3
TKT-11380,sso working reported sso working department operations impact multiple users credentials reset access restored,139,14,4,3,0,0,Access Management,0,classifier_v3
TKT-11381,wifi drops frequently reported wifi drops frequently department impact company wide,98,11,21,0,0,0,Network,5,classifier_v3
TKT-11382,cannot send large attachments reported cannot send large attachments department sales impact single,116,13,9,0,0,1,Email,3,classifier_v3
TKT-11383,cannot connect internet reported cannot connect internet department impact single,107,10,15,2,0,1,Network,5,classifier_v3
TKT-11384,keyboard working reported keyboard working department hr impact multiple users,98,10,4,3,0,0,Hardware,4,classifier_v3
TKT-11385,cannot install software reported cannot install software department finance impact department wide third party vendor engaged resolution,152,17,1,6,1,0,Software,8,classifier_v3
TKT-11386,keyboard working reported keyboard working department operations impact company wide network settings reconfigured,134,13,5,1,0,0,Hardware,4,classifier_v3
