ticket_id,category_encoded,priority_numeric,text_length,word_count,hour_of_day,day_of_week,is_weekend,is_business_hours,resolution_hours,sla_target_hours,sla_risk
TKT-11645,4,2,137,13,3,2,0,0,13.0,24,0
TKT-11646,0,4,113,12,3,3,0,0,39.0,2,1
TKT-11647,1,4,114,14,18,1,0,1,38.0,2,1
TKT-11648,4,1,103,9,13,4,0,1,39.0,72,0
TKT-11649,3,2,150,18,20,6,1,0,28.0,24,1
TKT-11650,8,1,149,16,1,3,0,0,102.0,72,1
TKT-11651,3,2,115,12,22,2,0,0,39.0,24,1
TKT-11652,3,1,94,12,19,5,1,0,39.0,72,0
TKT-11653,7,2,162,17,16,6,1,1,8.0,24,0
TKT-11654,9,1,95,12,7,1,0,0,40.0,72,0
TKT-11655,4,2,103,10,20,3,0,0,39.0,24,1
TKT-11656,6,3,122,13,18,0,0,1,15.0,8,1
TKT-11657,2,2,150,15,21,1,0,0,29.0,24,1
TKT-11658,6,2,160,16,6,3,0,0,32.0,24,1
TKT-11659,4,2,107,10,7,2,0,0,39.0,24,1
TKT-11660,7,3,144,16,4,2,0,0,12.0,8,1
TKT-11661,5,2,101,12,6,5,1,0,39.0,24,1
TKT-11662,3,3,118,12,1,5,1,0,39.0,8,1
TKT-11663,6,2,94,12,9,3,0,1,39.0,24,1
TKT-11664,2,4,145,16,16,4,0,1,7.0,2,1
TKT-11665,4,2,97,10,14,3,0,1,39.0,24,1
TKT-11666,9,4,119,12,13,3,0,1,40.0,2,1
TKT-11667,0,1,101,9,15,6,1,1,39.0,72,0
TKT-11668,0,4,109,10,12,1,0,1,39.0,2,1
TKT-11669,4,2,135,14,2,5,1,0,25.0,24,1
TKT-11670,6,2,141,15,23,5,1,0,11.0,24,0
TKT-11671,7,2,114,12,7,2,0,0,41.0,24,1
TKT-11672,0,3,151,14,8,4,0,1,24.0,8,1
TKT-11673,8,2,159,16,2,4,0,0,17.0,24,0
TKT-11674,1,1,144,18,10,5,1,1,73.0,72,1
TKT-11675,6,3,161,16,9,2,0,1,24.0,8,1
TKT-11676,2,2,145,16,7,1,0,0,25.0,24,1
TKT-11677,1,2,112,12,23,1,0,0,38.0,24,1
TKT-11678,6,2,88,9,11,5,1,1,39.0,24,1
TKT-11679,7,2,147,15,10,2,0,1,37.0,24,1
TKT-11680,2,1,150,17,3,3,0,0,57.0,72,0
TKT-11681,2,1,153,16,0,1,0,0,107.0,72,1
TKT-11682,5,2,168,20,4,0,0,0,31.0,24,1
TKT-11683,7,3,139,15,21,3,0,0,11.0,8,1
TKT-11684,0,1,104,10,16,5,1,1,39.0,72,0
TKT-11685,3,2,105,10,6,3,0,0,39.0,24,1
TKT-11686,5,2,159,17,7,6,1,0,10.0,24,0
TKT-11687,7,2,163,17,16,5,1,1,30.0,24,1
TKT-11688,9,2,112,13,4,4,0,0,40.0,24,1
TKT-11689,0,1,143,14,16,1,0,1,102.0,72,1
TKT-11690,5,1,92,10,12,6,1,1,39.0,72,0
TKT-11691,8,4,145,15,22,6,1,0,5.0,2,1
TKT-11692,8,1,152,16,3,2,0,0,45.0,72,0
TKT-11693,3,4,144,18,16,6,1,1,4.0,2,1
TKT-11694,1,2,160,17,2,4,0,0,9.0,24,0
TKT-11695,2,3,119,12,3,3,0,0,39.0,8,1
TKT-11696,1,3,97,11,8,3,0,1,38.0,8,1
TKT-11697,9,1,137,16,1,3,0,0,109.0,72,1
TKT-11698,9,2,95,12,9,3,0,1,40.0,24,1
TKT-11699,0,1,147,17,17,5,1,1,44.0,72,0
TKT-11700,1,2,171,18,4,3,0,0,44.0,24,1
TKT-11701,4,2,103,9,22,5,1,0,39.0,24,1
TKT-11702,0,4,145,16,6,4,0,0,1.0,2,0
TKT-11703,5,1,127,14,17,5,1,1,71.0,72,0
TKT-11704,1,2,139,16,2,5,1,0,30.0,24,1
TKT-11705,1,4,135,17,15,5,1,1,1.0,2,0
TKT-11706,5,2,127,15,1,3,0,0,27.0,24,1
TKT-11707,9,1,132,16,21,5,1,0,82.0,72,1
TKT-11708,9,2,155,19,3,5,1,0,10.0,24,0
TKT-11709,5,1,154,17,15,0,0,1,29.0,72,0
TKT-11710,9,2,145,17,10,2,0,1,45.0,24,1
TKT-11711,9,2,153,16,4,0,0,0,37.0,24,1
TKT-11712,0,2,102,11,21,2,0,0,39.0,24,1
TKT-11713,6,3,146,16,6,2,0,0,16.0,8,1
TKT-11714,9,1,139,15,16,1,0,1,80.0,72,1
TKT-11715,5,4,143,16,3,5,1,0,3.0,2,1
TKT-11716,5,3,106,11,9,6,1,1,39.0,8,1
TKT-11717,6,3,110,13,23,4,0,0,18.0,8,1
TKT-11718,9,1,111,12,14,0,0,1,40.0,72,0
TKT-11719,3,2,152,18,12,3,0,1,43.0,24,1
TKT-11720,4,4,88,10,13,4,0,1,39.0,2,1
TKT-11721,9,2,146,17,10,3,0,1,12.0,24,0
TKT-11722,2,2,107,11,5,4,0,0,39.0,24,1
TKT-11723,2,1,133,15,21,5,1,0,42.0,72,0
TKT-11724,0,3,105,12,12,6,1,1,39.0,8,1
TKT-11725,3,1,105,12,10,3,0,1,39.0,72,0
TKT-11726,1,1,107,11,5,4,0,0,38.0,72,0
TKT-11727,3,1,156,16,14,1,0,1,67.0,72,0
TKT-11728,8,1,122,12,13,2,0,1,38.0,72,0
TKT-11729,5,2,94,11,21,4,0,0,39.0,24,1
TKT-11730,3,2,119,14,10,6,1,1,39.0,24,1
TKT-11731,6,2,85,10,0,2,0,0,39.0,24,1
TKT-11732,3,1,166,18,20,0,0,0,62.0,72,0
TKT-11733,4,3,144,14,10,6,1,1,23.0,8,1
TKT-11734,9,4,137,15,6,2,0,0,5.0,2,1
TKT-11735,8,2,103,12,15,1,0,1,38.0,24,1
TKT-11736,2,2,111,12,20,6,1,0,39.0,24,1
TKT-11737,1,4,102,12,22,1,0,0,38.0,2,1
TKT-11738,8,2,151,17,10,4,0,1,28.0,24,1
TKT-11739,8,3,106,11,23,4,0,0,38.0,8,1
TKT-11740,5,3,157,17,11,1,0,1,11.0,8,1
TKT-11741,7,2,157,16,2,2,0,0,11.0,24,0
TKT-11742,2,3,148,16,16,2,0,1,7.0,8,0
TKT-11743,9,2,153,18,8,4,0,1,21.0,24,0
TKT-11744,0,1,131,13,17,2,0,1,44.0,72,0
TKT-11745,5,2,139,15,17,5,1,1,39.0,24,1
TKT-11746,0,2,128,13,9,1,0,1,16.0,24,0
TKT-11747,7,4,160,16,18,4,0,1,8.0,2,1
TKT-11748,7,2,95,12,23,6,1,0,41.0,24,1
TKT-11749,1,2,104,11,10,1,0,1,38.0,24,1
TKT-11750,3,2,147,18,10,4,0,1,37.0,24,1
TKT-11751,2,3,139,15,14,3,0,1,17.0,8,1
TKT-11752,4,2,125,13,18,1,0,1,13.0,24,0
TKT-11753,8,1,97,11,18,6,1,1,38.0,72,0
TKT-11754,7,2,115,12,17,1,0,1,41.0,24,1
TKT-11755,2,2,111,12,15,2,0,1,39.0,24,1
TKT-11756,4,3,154,14,5,2,0,0,11.0,8,1
TKT-11757,6,2,94,10,2,2,0,0,39.0,24,1
TKT-11758,9,1,98,11,22,4,0,0,40.0,72,0
TKT-11759,4,2,91,8,23,6,1,0,39.0,24,1
TKT-11760,6,3,138,16,4,6,1,0,18.0,8,1
TKT-11761,7,1,111,12,8,6,1,1,41.0,72,0
TKT-11762,0,4,149,14,23,4,0,0,8.0,2,1
TKT-11763,9,2,111,12,18,6,1,1,40.0,24,1
TKT-11764,8,2,141,15,5,4,0,0,10.0,24,0
TKT-11765,6,1,93,9,13,5,1,1,39.0,72,0
TKT-11766,8,2,151,17,15,1,0,1,27.0,24,1
TKT-11767,4,1,94,9,10,0,0,1,39.0,72,0
TKT-11768,0,3,159,16,17,0,0,1,15.0,8,1
TKT-11769,8,4,134,14,21,5,1,0,7.0,2,1
TKT-11770,4,1,142,13,12,2,0,1,95.0,72,1
TKT-11771,5,2,127,15,4,3,0,0,8.0,24,0
TKT-11772,7,3,150,17,0,0,0,0,12.0,8,1
TKT-11773,2,1,110,11,19,3,0,0,39.0,72,0
TKT-11774,4,2,92,10,9,5,1,1,39.0,24,1
TKT-11775,3,2,126,14,0,4,0,0,39.0,24,1
TKT-11776,3,4,105,10,18,6,1,1,39.0,2,1
TKT-11777,9,1,134,14,14,6,1,1,27.0,72,0
TKT-11778,7,2,108,11,23,0,0,0,41.0,24,1
TKT-11779,2,4,158,18,21,2,0,0,8.0,2,1
TKT-11780,7,2,141,14,14,6,1,1,22.0,24,0
TKT-11781,7,4,150,15,17,1,0,1,2.0,2,0
TKT-11782,6,2,119,14,14,1,0,1,39.0,24,1
TKT-11783,4,2,143,15,10,1,0,1,46.0,24,1
TKT-11784,0,3,113,12,23,6,1,0,39.0,8,1
TKT-11785,6,1,156,16,20,3,0,0,108.0,72,1
TKT-11786,6,4,125,13,18,6,1,1,3.0,2,1
TKT-11787,4,3,98,9,5,6,1,0,39.0,8,1
TKT-11788,6,4,127,13,5,2,0,0,3.0,2,1
TKT-11789,7,1,154,17,3,0,0,0,91.0,72,1
TKT-11790,8,2,149,15,21,4,0,0,34.0,24,1
TKT-11791,3,2,145,17,9,5,1,1,35.0,24,1
TKT-11792,4,2,99,10,4,1,0,0,39.0,24,1
TKT-11793,0,2,143,16,22,5,1,0,28.0,24,1
TKT-11794,6,1,131,13,5,5,1,0,52.0,72,0
TKT-11795,1,2,134,16,5,5,1,0,48.0,24,1
TKT-11796,2,2,106,12,19,6,1,0,39.0,24,1
TKT-11797,8,2,160,17,3,2,0,0,39.0,24,1
TKT-11798,8,1,94,10,15,6,1,1,38.0,72,0
TKT-11799,9,1,146,16,20,2,0,0,95.0,72,1
TKT-11800,8,2,102,12,0,2,0,0,38.0,24,1
TKT-11801,9,4,159,18,11,1,0,1,3.0,2,1
TKT-11802,8,1,155,17,0,0,0,0,79.0,72,1
TKT-11803,5,3,119,12,6,1,0,0,39.0,8,1
TKT-11804,7,4,121,12,8,0,0,1,41.0,2,1
TKT-11805,9,2,110,11,0,4,0,0,40.0,24,1
TKT-11806,0,2,147,14,12,5,1,1,23.0,24,0
TKT-11807,0,1,143,14,7,2,0,0,61.0,72,0
TKT-11808,8,2,102,11,18,1,0,1,38.0,24,1
TKT-11809,7,3,168,18,5,3,0,0,24.0,8,1
TKT-11810,9,2,111,12,12,6,1,1,40.0,24,1
TKT-11811,4,3,106,10,14,3,0,1,39.0,8,1
TKT-11812,0,1,161,17,19,1,0,0,69.0,72,0
TKT-11813,1,3,149,17,14,4,0,1,7.0,8,0
TKT-11814,7,3,120,12,3,4,0,0,41.0,8,1
TKT-11815,6,4,158,17,0,3,0,0,3.0,2,1
TKT-11816,7,2,156,16,3,5,1,0,40.0,24,1
TKT-11817,1,4,163,18,18,1,0,1,8.0,2,1
TKT-11818,7,2,112,12,1,5,1,0,41.0,24,1
TKT-11819,2,1,109,12,5,4,0,0,39.0,72,0
TKT-11820,9,1,153,16,5,6,1,0,117.0,72,1
TKT-11821,1,3,151,16,2,1,0,0,15.0,8,1
TKT-11822,9,3,138,16,9,0,0,1,23.0,8,1
TKT-11823,8,3,154,16,7,5,1,0,9.0,8,1
TKT-11824,3,1,111,14,21,3,0,0,39.0,72,0
TKT-11825,7,2,118,12,10,2,0,1,41.0,24,1
TKT-11826,5,2,104,12,4,3,0,0,39.0,24,1
TKT-11827,6,4,141,15,14,3,0,1,1.0,2,0
TKT-11828,7,2,114,12,6,2,0,0,41.0,24,1
TKT-11829,3,2,161,19,12,5,1,1,42.0,24,1
TKT-11830,3,2,148,14,16,0,0,1,33.0,24,1
TKT-11831,1,1,89,10,11,6,1,1,38.0,72,0
TKT-11832,0,2,102,11,9,6,1,1,39.0,24,1
TKT-11833,7,3,107,12,8,2,0,1,41.0,8,1
TKT-11834,4,4,97,10,15,0,0,1,39.0,2,1
TKT-11835,5,2,97,12,4,4,0,0,39.0,24,1
TKT-11836,6,4,91,10,11,4,0,1,39.0,2,1
TKT-11837,3,2,139,15,1,6,1,0,35.0,24,1
TKT-11838,9,1,142,16,14,2,0,1,113.0,72,1
TKT-11839,6,4,113,12,10,1,0,1,39.0,2,1
TKT-11840,9,2,148,18,0,0,0,0,41.0,24,1
TKT-11841,3,4,112,12,9,5,1,1,39.0,2,1
TKT-11842,6,4,148,16,0,2,0,0,1.0,2,0
TKT-11843,4,2,135,15,21,6,1,0,33.0,24,1
TKT-11844,7,4,152,17,20,6,1,0,7.0,2,1
TKT-11845,0,2,104,11,19,3,0,0,39.0,24,1
TKT-11846,2,1,139,14,19,2,0,0,104.0,72,1
TKT-11847,9,1,155,16,2,6,1,0,65.0,72,0
TKT-11848,3,2,150,17,18,2,0,1,26.0,24,1
TKT-11849,0,2,91,10,10,3,0,1,39.0,24,1
TKT-11850,0,2,101,10,22,0,0,0,39.0,24,1
TKT-11851,2,1,150,17,20,3,0,0,95.0,72,1
TKT-11852,5,3,157,18,21,0,0,0,15.0,8,1
TKT-11853,4,1,134,12,7,5,1,0,82.0,72,1
TKT-11854,8,3,118,11,3,0,0,0,38.0,8,1
TKT-11855,2,1,107,11,7,5,1,0,39.0,72,0
TKT-11856,2,2,151,17,23,3,0,0,11.0,24,0
TKT-11857,2,2,139,14,20,2,0,0,12.0,24,0
TKT-11858,3,2,174,19,2,0,0,0,45.0,24,1
TKT-11859,0,3,153,16,17,4,0,1,4.0,8,0
TKT-11860,0,1,96,12,16,2,0,1,39.0,72,0
TKT-11861,9,3,161,18,7,0,0,0,15.0,8,1
TKT-11862,6,2,93,9,19,2,0,0,39.0,24,1
TKT-11863,3,2,159,18,16,0,0,1,13.0,24,0
TKT-11864,1,2,147,17,15,0,0,1,41.0,24,1
TKT-11865,4,1,124,13,21,4,0,0,95.0,72,1
TKT-11866,9,1,139,16,7,0,0,0,113.0,72,1
TKT-11867,7,4,111,12,22,2,0,0,41.0,2,1
TKT-11868,1,1,154,17,17,0,0,1,81.0,72,1
TKT-11869,9,2,117,14,0,3,0,0,40.0,24,1
TKT-11870,2,2,141,14,20,4,0,0,22.0,24,0
TKT-11871,2,2,142,15,22,2,0,0,32.0,24,1
TKT-11872,8,4,103,12,19,4,0,0,38.0,2,1
TKT-11873,0,2,145,17,22,3,0,0,18.0,24,0
TKT-11874,8,3,116,12,1,6,1,0,38.0,8,1
TKT-11875,6,2,144,15,10,5,1,1,10.0,24,0
TKT-11876,8,1,143,17,8,2,0,1,33.0,72,0
TKT-11877,0,2,103,12,1,5,1,0,39.0,24,1
TKT-11878,6,3,170,20,7,4,0,0,7.0,8,0
TKT-11879,1,2,161,16,2,2,0,0,27.0,24,1
TKT-11880,2,1,157,17,6,2,0,0,94.0,72,1
TKT-11881,8,4,153,17,13,0,0,1,5.0,2,1
TKT-11882,0,2,147,16,19,3,0,0,38.0,24,1
TKT-11883,0,1,109,11,10,3,0,1,39.0,72,0
TKT-11884,6,1,82,9,17,3,0,1,39.0,72,0
TKT-11885,4,3,128,12,20,3,0,0,18.0,8,1
TKT-11886,0,2,148,16,3,6,1,0,17.0,24,0
TKT-11887,3,4,114,11,19,5,1,0,39.0,2,1
TKT-11888,2,3,113,12,8,3,0,1,39.0,8,1
TKT-11889,9,3,145,17,22,1,0,0,3.0,8,0
TKT-11890,7,1,114,11,7,4,0,0,41.0,72,0
TKT-11891,0,1,134,13,19,4,0,0,83.0,72,1
TKT-11892,9,2,136,16,17,0,0,1,41.0,24,1
TKT-11893,7,3,165,18,9,5,1,1,19.0,8,1
TKT-11894,1,3,145,16,1,3,0,0,12.0,8,1
TKT-11895,4,3,104,10,20,3,0,0,39.0,8,1
TKT-11896,7,2,103,12,19,3,0,0,41.0,24,1
TKT-11897,3,1,111,11,9,2,0,1,39.0,72,0
TKT-11898,5,2,112,11,1,5,1,0,39.0,24,1
TKT-11899,3,2,150,16,11,6,1,1,27.0,24,1
TKT-11900,1,1,101,12,19,5,1,0,38.0,72,0
TKT-11901,2,2,103,12,19,6,1,0,39.0,24,1
TKT-11902,3,2,121,14,4,5,1,0,39.0,24,1
TKT-11903,7,2,144,15,13,4,0,1,28.0,24,1
TKT-11904,6,1,134,15,2,4,0,0,57.0,72,0
TKT-11905,9,3,132,15,21,3,0,0,11.0,8,1
TKT-11906,9,1,115,11,23,0,0,0,40.0,72,0
TKT-11907,2,1,105,12,10,5,1,1,39.0,72,0
TKT-11908,4,2,90,10,21,1,0,0,39.0,24,1
TKT-11909,2,1,151,16,21,0,0,0,60.0,72,0
TKT-11910,9,1,101,12,22,2,0,0,40.0,72,0
TKT-11911,8,3,115,10,12,0,0,1,38.0,8,1
TKT-11912,4,1,129,13,17,2,0,1,107.0,72,1
TKT-11913,9,2,139,15,2,2,0,0,39.0,24,1
TKT-11914,8,3,164,16,17,6,1,1,7.0,8,0
TKT-11915,6,4,138,15,1,6,1,0,6.0,2,1
TKT-11916,9,3,95,12,3,5,1,0,40.0,8,1
TKT-11917,9,4,127,15,5,1,0,0,5.0,2,1
TKT-11918,8,2,135,15,8,2,0,1,25.0,24,1
TKT-11919,8,2,142,14,23,1,0,0,38.0,24,1
TKT-11920,3,1,101,12,8,6,1,1,39.0,72,0
TKT-11921,5,3,109,12,7,3,0,0,39.0,8,1
TKT-11922,9,1,141,14,21,2,0,0,49.0,72,0
TKT-11923,3,4,116,14,15,6,1,1,39.0,2,1
TKT-11924,1,1,103,11,11,6,1,1,38.0,72,0
TKT-11925,9,1,98,12,11,3,0,1,40.0,72,0
TKT-11926,9,4,98,11,4,2,0,0,40.0,2,1
TKT-11927,1,2,144,16,13,6,1,1,14.0,24,0
TKT-11928,8,2,103,12,23,5,1,0,38.0,24,1
TKT-11929,9,2,149,16,14,1,0,1,41.0,24,1
TKT-11930,4,2,136,13,5,0,0,0,41.0,24,1
TKT-11931,6,1,125,15,13,1,0,1,116.0,72,1
TKT-11932,1,1,136,16,0,2,0,0,61.0,72,0
TKT-11933,2,2,147,15,9,0,0,1,20.0,24,0
TKT-11934,3,2,114,12,0,3,0,0,39.0,24,1
TKT-11935,7,2,134,14,17,0,0,1,45.0,24,1
TKT-11936,8,2,158,17,10,1,0,1,44.0,24,1
TKT-11937,0,1,110,11,14,2,0,1,39.0,72,0
TKT-11938,2,4,158,17,3,1,0,0,4.0,2,1
TKT-11939,1,1,148,16,15,1,0,1,62.0,72,0
TKT-11940,0,1,102,11,23,4,0,0,39.0,72,0
TKT-11941,7,2,161,16,1,5,1,0,15.0,24,0
TKT-11942,6,2,89,9,18,0,0,1,39.0,24,1
TKT-11943,2,3,149,16,5,4,0,0,15.0,8,1
TKT-11944,3,1,140,15,4,5,1,0,105.0,72,1
TKT-11945,3,3,151,16,23,6,1,0,2.0,8,0
TKT-11946,2,1,148,15,17,3,0,1,71.0,72,0
TKT-11947,1,2,155,17,16,2,0,1,45.0,24,1
TKT-11948,2,2,100,11,15,1,0,1,39.0,24,1
TKT-11949,7,1,95,11,3,3,0,0,41.0,72,0
TKT-11950,9,2,159,16,13,5,1,1,36.0,24,1
TKT-11951,3,4,145,17,20,6,1,0,2.0,2,0
TKT-11952,0,1,91,10,3,3,0,0,39.0,72,0
TKT-11953,1,2,133,15,8,4,0,1,46.0,24,1
TKT-11954,1,1,164,18,4,5,1,0,51.0,72,0
TKT-11955,4,4,102,10,0,2,0,0,39.0,2,1
TKT-11956,0,1,142,16,12,3,0,1,112.0,72,1
TKT-11957,8,1,108,12,23,1,0,0,38.0,72,0
TKT-11958,3,3,130,15,11,2,0,1,5.0,8,0
TKT-11959,1,1,150,15,3,3,0,0,111.0,72,1
TKT-11960,2,1,137,14,12,5,1,1,75.0,72,1
TKT-11961,8,3,174,17,16,1,0,1,4.0,8,0
TKT-11962,6,3,119,13,19,5,1,0,39.0,8,1
TKT-11963,7,3,113,11,17,6,1,1,41.0,8,1
TKT-11964,8,1,113,12,23,3,0,0,38.0,72,0
TKT-11965,6,1,128,14,16,4,0,1,49.0,72,0
TKT-11966,7,2,144,14,13,6,1,1,41.0,24,1
TKT-11967,9,3,150,16,21,1,0,0,13.0,8,1
TKT-11968,8,1,85,8,10,2,0,1,38.0,72,0
TKT-11969,7,2,147,16,7,1,0,0,19.0,24,0
TKT-11970,8,4,111,12,1,3,0,0,38.0,2,1
TKT-11971,7,2,109,10,10,3,0,1,41.0,24,1
TKT-11972,5,3,116,12,19,3,0,0,39.0,8,1
TKT-11973,4,3,101,10,14,5,1,1,39.0,8,1
TKT-11974,0,1,143,15,3,0,0,0,119.0,72,1
TKT-11975,6,1,153,16,11,0,0,1,89.0,72,1
TKT-11976,7,2,104,12,1,0,0,0,41.0,24,1
TKT-11977,9,2,137,17,2,0,0,0,41.0,24,1
TKT-11978,3,3,121,12,8,3,0,1,39.0,8,1
TKT-11979,6,2,136,16,22,1,0,0,34.0,24,1
TKT-11980,1,2,153,16,16,4,0,1,33.0,24,1
TKT-11981,1,2,103,12,5,4,0,0,38.0,24,1
TKT-11982,3,2,117,14,6,5,1,0,39.0,24,1
TKT-11983,1,4,149,16,13,4,0,1,6.0,2,1
TKT-11984,7,2,118,12,7,1,0,0,41.0,24,1
TKT-11985,2,1,156,17,2,5,1,0,98.0,72,1
TKT-11986,5,1,138,15,9,6,1,1,28.0,72,0
TKT-11987,2,1,104,11,9,3,0,1,39.0,72,0
TKT-11988,0,3,107,12,5,3,0,0,39.0,8,1
TKT-11989,0,2,140,12,16,0,0,1,10.0,24,0
TKT-11990,1,2,143,15,13,5,1,1,25.0,24,1
TKT-11991,4,2,140,14,4,3,0,0,37.0,24,1
TKT-11992,6,3,111,12,7,3,0,0,39.0,8,1
TKT-11993,7,1,169,17,16,1,0,1,45.0,72,0
TKT-11994,9,2,137,16,1,4,0,0,24.0,24,0
TKT-11995,8,3,92,10,6,3,0,0,38.0,8,1
TKT-11996,0,3,97,12,11,5,1,1,39.0,8,1
TKT-11997,6,2,119,14,22,3,0,0,39.0,24,1
TKT-11998,7,1,152,16,8,0,0,1,59.0,72,0
TKT-11999,8,2,133,16,8,6,1,1,48.0,24,1
TKT-12000,5,3,90,9,15,0,0,1,39.0,8,1
TKT-12001,4,2,138,13,1,5,1,0,42.0,24,1
TKT-12002,7,2,97,12,21,1,0,0,41.0,24,1
TKT-12003,8,1,153,17,15,2,0,1,116.0,72,1
TKT-12004,7,3,169,18,16,2,0,1,17.0,8,1
TKT-12005,3,1,147,16,8,2,0,1,88.0,72,1
TKT-12006,9,2,148,18,11,2,0,1,27.0,24,1
TKT-12007,2,3,152,16,1,1,0,0,18.0,8,1
TKT-12008,4,3,82,9,11,3,0,1,39.0,8,1
TKT-12009,8,2,161,15,4,0,0,0,29.0,24,1
TKT-12010,0,1,101,10,0,1,0,0,39.0,72,0
TKT-12011,0,3,88,10,3,6,1,0,39.0,8,1
TKT-12012,1,1,113,12,1,2,0,0,38.0,72,0
TKT-12013,5,4,117,14,11,1,0,1,39.0,2,1
TKT-12014,9,3,172,19,20,6,1,0,24.0,8,1
TKT-12015,7,2,108,12,6,1,0,0,41.0,24,1
TKT-12016,4,2,108,10,21,2,0,0,39.0,24,1
TKT-12017,1,2,118,11,11,3,0,1,38.0,24,1
TKT-12018,2,4,114,12,8,1,0,1,39.0,2,1
TKT-12019,6,2,134,15,3,5,1,0,17.0,24,0
TKT-12020,8,3,92,10,11,2,0,1,38.0,8,1
TKT-12021,0,2,138,15,5,5,1,0,31.0,24,1
TKT-12022,8,2,151,16,10,0,0,1,39.0,24,1
TKT-12023,0,2,164,17,17,3,0,1,39.0,24,1
TKT-12024,5,1,159,16,7,3,0,0,95.0,72,1
TKT-12025,9,2,139,15,3,6,1,0,30.0,24,1
TKT-12026,1,2,95,12,13,2,0,1,38.0,24,1
TKT-12027,7,2,114,11,0,0,0,0,41.0,24,1
TKT-12028,0,1,149,15,2,1,0,0,46.0,72,0
TKT-12029,0,4,158,18,15,2,0,1,8.0,2,1
TKT-12030,6,3,141,15,4,4,0,0,6.0,8,0
TKT-12031,2,1,156,17,0,5,1,0,63.0,72,0
TKT-12032,0,1,141,17,13,2,0,1,84.0,72,1
TKT-12033,7,3,109,12,22,1,0,0,41.0,8,1
TKT-12034,5,3,116,13,2,4,0,0,39.0,8,1
TKT-12035,7,2,127,16,19,2,0,0,11.0,24,0
TKT-12036,3,3,115,11,15,1,0,1,39.0,8,1
TKT-12037,3,2,152,18,14,6,1,1,11.0,24,0
TKT-12038,7,1,117,12,3,5,1,0,41.0,72,0
TKT-12039,2,4,153,17,4,4,0,0,2.0,2,0
TKT-12040,3,1,120,14,6,3,0,0,39.0,72,0
TKT-12041,7,2,142,17,13,1,0,1,25.0,24,1
TKT-12042,1,2,156,18,13,6,1,1,37.0,24,1
TKT-12043,8,2,91,10,18,1,0,1,38.0,24,1
TKT-12044,1,1,118,12,12,2,0,1,38.0,72,0
TKT-12045,9,1,109,13,9,0,0,1,40.0,72,0
TKT-12046,8,2,163,17,7,1,0,0,29.0,24,1
TKT-12047,5,2,115,11,17,5,1,1,17.0,24,0
TKT-12048,5,4,138,16,3,1,0,0,2.0,2,0
TKT-12049,7,2,133,15,23,4,0,0,26.0,24,1
TKT-12050,6,1,104,12,21,2,0,0,39.0,72,0
TKT-12051,4,3,154,15,21,4,0,0,5.0,8,0
TKT-12052,5,3,128,15,9,2,0,1,16.0,8,1
TKT-12053,8,1,121,12,4,1,0,0,38.0,72,0
TKT-12054,0,2,147,14,20,0,0,0,31.0,24,1
TKT-12055,0,3,105,12,17,1,0,1,39.0,8,1
TKT-12056,0,1,147,16,21,3,0,0,90.0,72,1
TKT-12057,1,2,161,17,15,1,0,1,31.0,24,1
TKT-12058,0,1,105,12,23,2,0,0,39.0,72,0
TKT-12059,3,2,146,14,10,0,0,1,8.0,24,0
TKT-12060,5,2,138,15,2,0,0,0,39.0,24,1
TKT-12061,1,2,148,16,21,4,0,0,27.0,24,1
TKT-12062,8,3,156,16,0,1,0,0,13.0,8,1
TKT-12063,1,2,113,12,15,6,1,1,38.0,24,1
TKT-12064,9,2,116,12,19,2,0,0,40.0,24,1
TKT-12065,0,2,91,10,11,2,0,1,39.0,24,1
TKT-12066,8,1,101,12,7,2,0,0,38.0,72,0
TKT-12067,6,1,87,10,11,4,0,1,39.0,72,0
TKT-12068,8,2,118,11,10,6,1,1,38.0,24,1
TKT-12069,0,3,104,12,13,0,0,1,39.0,8,1
TKT-12070,7,1,152,17,15,0,0,1,80.0,72,1
TKT-12071,4,2,94,9,20,0,0,0,39.0,24,1
TKT-12072,8,1,109,12,15,2,0,1,38.0,72,0
TKT-12073,4,2,115,13,4,2,0,0,8.0,24,0
TKT-12074,4,1,143,14,21,0,0,0,119.0,72,1
TKT-12075,4,3,149,15,20,2,0,0,22.0,8,1
TKT-12076,6,1,121,13,6,0,0,0,28.0,72,0
TKT-12077,1,2,102,12,11,2,0,1,38.0,24,1
TKT-12078,2,3,111,12,17,1,0,1,39.0,8,1
TKT-12079,5,1,170,17,23,0,0,0,97.0,72,1
TKT-12080,8,1,156,15,9,5,1,1,86.0,72,1
TKT-12081,7,2,145,16,16,0,0,1,16.0,24,0
TKT-12082,1,1,99,11,6,5,1,0,38.0,72,0
TKT-12083,0,1,89,10,22,1,0,0,39.0,72,0
TKT-12084,3,1,112,13,11,6,1,1,39.0,72,0
TKT-12085,6,2,148,15,8,4,0,1,42.0,24,1
TKT-12086,2,4,99,10,2,4,0,0,39.0,2,1
TKT-12087,1,3,141,15,11,0,0,1,7.0,8,0
TKT-12088,7,4,95,12,18,6,1,1,41.0,2,1
TKT-12089,2,4,105,12,20,3,0,0,39.0,2,1
TKT-12090,9,1,149,16,3,5,1,0,67.0,72,0
TKT-12091,9,1,158,18,17,0,0,1,61.0,72,0
TKT-12092,4,3,137,13,11,4,0,1,22.0,8,1
TKT-12093,8,4,137,15,15,6,1,1,6.0,2,1
